swept_param,swept_value,replicate,field_size_nm,pair_jitter_nm,integration_level,n_total,me3_fraction,n_me3,n_ac,coloc_frac_me3,coloc_frac_ac,gcross_at_ref,gcross_peak,gcross_auc,sncr_me3_norm_at_ref,sncr_ac_norm_at_ref,ripley_Lab_at_ref,ripley_Lba_at_ref,ripley_Lab_max,ripley_Lba_max,delaunay_heterotypic_fraction,delaunay_assortativity,fr_observed_fraction,fr_null_fraction,fr_z,fr_p,mst_heterotypic_overall,mst_heterotypic_minus_chance,mesh_n_crossings,mesh_me3_crossing_fraction,mesh_ac_crossing_fraction,mesh_z,mesh_p
pair_jitter_nm,40.0,1,10000.0,40.0,0.5,300,0.5,150,150,0.5333333333333333,0.5466666666666666,0.9747288380747656,18.519847923420546,1264.5416958553822,0.4132815259625574,0.3840033211098042,178.0996711150911,182.58251242920323,212.19091115629737,214.84435989827932,0.5459704880817253,-0.09230124821982083,0.6187290969899666,0.5017391304347827,4.101032935002478,0.0,0.6164383561643836,0.114766115361708,1129,0.8986175115207373,0.9211136890951276,,
pair_jitter_nm,40.0,2,10000.0,40.0,0.5,300,0.5,150,150,0.5533333333333333,0.5333333333333333,0.52048627275837,19.77847836481806,1182.4998926145383,0.43326820151219103,0.37285607755406414,153.4357382249974,154.60131880684128,211.62174464093,211.41766960268797,0.5113378684807256,-0.022782232404225486,0.5752508361204013,0.49946488294314384,2.4291348236410646,0.015,0.5778546712802768,0.0761824304776012,1093,0.8637413394919169,0.8935185185185185,,
pair_jitter_nm,40.0,3,10000.0,40.0,0.5,300,0.5,150,150,0.5666666666666667,0.56,1.5539155389597714,26.57195571621209,1238.2300068300915,0.3131991051454139,0.3829880361832507,157.52266590500898,171.28597879917652,199.31567653035142,206.60457934912404,0.5368063420158551,-0.0736801600738803,0.6187290969899666,0.5014882943143812,4.287895968997099,0.0,0.627177700348432,0.12550545954575643,1159,0.8640552995391705,0.9216589861751152,,
pair_jitter_nm,40.0,4,10000.0,40.0,0.5,300,0.5,150,150,0.5333333333333333,0.54,1.8544369403623688,11.531226065526,982.331481891164,0.4609040187596022,0.33961348750707526,157.62944506730395,143.06652081437153,202.30787121774796,189.72135936405004,0.551528878822197,-0.103080393960032,0.6153846153846154,0.4997658862876254,3.9499391752613264,0.0,0.6183745583038869,0.1167023175012113,1175,0.8807339449541285,0.923963133640553,,
pair_jitter_nm,40.0,5,10000.0,40.0,0.5,300,0.5,150,150,0.5266666666666666,0.5333333333333333,0.8350480700017463,19.039095996039816,1258.7977817621902,0.44482597159356957,0.3274844343818226,162.98737062754918,157.62944506730395,208.25874828762147,203.7936197135009,0.5458663646659117,-0.09204786879188771,0.6454849498327759,0.5030100334448161,5.201103599399399,0.0,0.6537102473498233,0.15203800654714772,1159,0.9078341013824884,0.926605504587156,,
pair_jitter_nm,40.0,6,10000.0,40.0,0.5,300,0.5,150,150,0.5333333333333333,0.52,0.5470416948378787,11.548658002132996,941.7199053525115,0.3209804493726291,0.5177372962607861,136.53688427185784,120.86562100691918,197.39404774157504,182.10591064118705,0.5402951191827469,-0.08099274107069193,0.6421404682274248,0.5017224080267558,4.8854774552732065,0.0,0.6448275862068965,0.14315534540422092,1153,0.9076212471131639,0.9170506912442397,,
pair_jitter_nm,40.0,7,10000.0,40.0,0.5,300,0.5,150,150,0.5133333333333333,0.5266666666666666,1.5539155389597714,17.714637144141392,1271.882187206772,0.18729514593413454,0.29609159099881566,148.3636836061574,144.33007591096026,207.74086336199184,203.53106787117213,0.5566893424036281,-0.11355188910302483,0.5919732441471572,0.49903010033444817,3.2321486802649857,0.0,0.5951557093425606,0.09348346853988498,1168,0.9078341013824884,0.9103448275862069,,
pair_jitter_nm,40.0,8,10000.0,40.0,0.5,300,0.5,150,150,0.5266666666666666,0.54,1.504844521939989,17.87002869803737,1194.6567953135545,0.2668391687555592,0.4722843649018146,180.58280010021042,145.29889558897185,225.50884054329777,197.76019669290167,0.5311438278595696,-0.06248388483025363,0.6220735785953178,0.5001003344481605,4.262213578544619,0.0,0.6279863481228669,0.12631410732019133,1184,0.8853211009174312,0.9032258064516129,,
pair_jitter_nm,40.0,9,10000.0,40.0,0.5,300,0.5,150,150,0.54,0.5,0.7524222609699945,17.87002869803737,803.2396696716482,0.37345745832431265,0.3409828967308941,122.14610358001818,122.14610358001818,184.92160984989556,184.92160984989556,0.5460750853242321,-0.09246830723340801,0.6321070234113713,0.4992809364548495,4.464064047975933,0.0,0.6276595744680851,0.12598733366540948,1175,0.9048723897911833,0.8912037037037037,,
pair_jitter_nm,60.0,0,10000.0,60.0,0.5,300,0.5,150,150,0.5133333333333333,0.4666666666666667,0.5907447503483428,10.101735230956663,864.8435032298033,0.5183068642434714,0.299023190909695,170.86948242568138,203.96612960012874,206.5274546353399,239.00196982869676,0.5322033898305085,-0.06495065947050745,0.5986622073578596,0.5032107023411372,3.6246306293399426,0.0,0.6068965517241379,0.10522431092146234,1142,0.9147465437788018,0.8646788990825688,,
pair_jitter_nm,60.0,1,10000.0,60.0,0.5,300,0.5,150,150,0.4266666666666667,0.4,0.668038456001397,9.519547998019908,844.6133270527966,0.5247750963872626,0.34675615212527966,181.7690142053849,170.52208700336,208.1569428116449,196.4720258117269,0.5300113250283126,-0.06005663978329128,0.6120401337792643,0.5003678929765887,3.788787985602758,0.0,0.6258741258741258,0.12420188507145025,1151,0.8983833718244804,0.9006928406466512,,
pair_jitter_nm,60.0,2,10000.0,60.0,0.5,300,0.5,150,150,0.4866666666666667,0.4866666666666667,1.0211444970307069,12.934496962388954,905.3516035957294,0.28237027336716325,0.3192011785889671,157.09119657714103,147.73152713761226,173.20239203672406,166.34624815788777,0.5312145289443814,-0.062430426716140984,0.6354515050167224,0.49598662207357863,4.8584261763788605,0.0,0.6391752577319587,0.13750301692928313,1185,0.8960739030023095,0.9174311926605505,,
pair_jitter_nm,60.0,3,10000.0,60.0,0.5,300,0.5,150,150,0.47333333333333333,0.4866666666666667,1.1800962347760529,16.015591757675004,1202.0745702556774,0.47315436241610737,0.3492672236679907,197.43144387820746,201.5360048760469,206.4872584248252,210.1109815809295,0.5503963759909399,-0.10079416381937374,0.6454849498327759,0.5054347826086957,5.00648008816336,0.0,0.6480836236933798,0.1464113828907042,1203,0.9061784897025171,0.9223744292237442,,
pair_jitter_nm,60.0,4,10000.0,60.0,0.5,300,0.5,150,150,0.5333333333333333,0.52,1.654632286855312,12.575205380100371,767.3636810219829,0.40039658328248934,0.3980021851100359,165.82336872328386,162.98737062754918,204.61536035682906,206.26858778211897,0.5469988674971688,-0.09408754208754222,0.6053511705685619,0.5000167224080267,3.5578649215849363,0.0,0.6035087719298246,0.10183653112714897,1137,0.9057471264367816,0.8919540229885058,,
pair_jitter_nm,60.0,5,10000.0,60.0,0.5,300,0.5,150,150,0.49333333333333335,0.4866666666666667,0.8759817989234006,7.323207838999629,633.781636994558,0.3980021851100359,0.3818560518398519,172.98851335480083,184.0362699818927,201.1263890318375,208.72566962244747,0.5333333333333333,-0.06667892382178092,0.6354515050167224,0.5010535117056856,5.229602903596134,0.0,0.6398601398601399,0.13818789905746431,1221,0.9016018306636155,0.8672768878718535,,
pair_jitter_nm,60.0,6,10000.0,60.0,0.5,300,0.5,150,150,0.43333333333333335,0.44666666666666666,1.7349542425279,8.570673958087827,562.6305609820504,0.304662663369834,0.2781702578594137,145.70142833725401,136.43312990566932,158.5475090629543,147.70484897806574,0.5494880546075085,-0.09925496313653388,0.6354515050167224,0.5022742474916388,4.76804746839462,0.0,0.6426116838487973,0.14093944304612172,1126,0.9187935034802784,0.9118329466357309,,
pair_jitter_nm,60.0,7,10000.0,60.0,0.5,300,0.5,150,150,0.4866666666666667,0.4533333333333333,1.1476165218923082,9.344877392551654,799.9283252833657,0.4928691275167785,0.388003355704698,182.31649037601267,182.31649037601267,205.7319421851285,206.79503908778867,0.5368898978433598,-0.07378532951451838,0.6086956521739131,0.5011371237458194,3.8308310713824314,0.0,0.6188811188811189,0.11720887807844327,1132,0.8894009216589862,0.8906976744186047,,
pair_jitter_nm,60.0,8,10000.0,60.0,0.5,300,0.5,150,150,0.5066666666666667,0.49333333333333335,0.3340192280006985,7.706300760301831,651.5198720998598,0.4194630872483222,0.37234531580399005,127.87990151673665,135.94391192258382,183.25874828762147,188.03119286247448,0.5079185520361991,-0.015942409214525596,0.6053511705685619,0.5026254180602007,3.4441425492283497,0.005,0.6075085324232082,0.10583629162053265,1131,0.9030023094688222,0.9013761467889908,,
pair_jitter_nm,60.0,9,10000.0,60.0,0.5,300,0.5,150,150,0.46,0.5066666666666667,1.1800962347760529,9.609355054605,847.779191587254,0.2164970772894566,0.5033557046979866,181.4872584248252,170.52208700336,207.945155102566,201.834020470396,0.5565610859728507,-0.11394324352013122,0.6588628762541806,0.5013545150501673,5.223034382527188,0.0,0.6538461538461539,0.15217391304347827,1203,0.9241379310344827,0.9128440366972477,,
pair_jitter_nm,100.0,0,10000.0,100.0,0.5,300,0.5,150,150,0.28,0.29333333333333333,1.6245480634579428,5.144402200950152,334.7189353482976,0.4377006127808579,0.37934053107674354,114.84435989827932,121.66447087386075,127.55269137086862,137.51140884258814,0.5429864253393665,-0.08642329337423106,0.6187290969899666,0.5060869565217391,3.737064972660625,0.0,0.6262975778546713,0.12462533705199574,1117,0.9080459770114943,0.9099307159353349,,
pair_jitter_nm,100.0,1,10000.0,100.0,0.5,300,0.5,150,150,0.24,0.25333333333333335,1.336076912002794,5.288637776677726,325.2856622511297,0.41183648566198905,0.37751677852348997,111.79246118841911,106.26858778211897,124.76704521109929,120.3357347276488,0.5407239819004525,-0.08224567155004607,0.5919732441471572,0.5017558528428094,3.340434272938329,0.0,0.59375,0.09207775919732442,1129,0.8827586206896552,0.8891454965357968,,
pair_jitter_nm,100.0,2,10000.0,100.0,0.5,300,0.5,150,150,0.3,0.30666666666666664,1.5172665875692106,3.9422995095815385,304.3321902461379,0.5752636625119847,0.4458293384467881,124.3480037073208,120.86562100691918,134.98959748038322,132.10591064118705,0.5389830508474577,-0.07805419319909966,0.5919732441471572,0.5031103678929766,2.8318039838889546,0.005,0.5916955017301038,0.09002326092742818,1120,0.88558352402746,0.8986175115207373,,
pair_jitter_nm,100.0,3,10000.0,100.0,0.5,300,0.5,150,150,0.3333333333333333,0.31333333333333335,3.173182666006636,5.7117287988119445,594.4913473450865,0.4026845637583893,0.4646360351058338,172.48257356117455,165.2322904305733,181.70424790709006,171.0310290381928,0.5198187995469988,-0.039770956234631276,0.6020066889632107,0.5018394648829432,3.4699138337173174,0.0,0.607773851590106,0.10610161078743041,1098,0.871264367816092,0.8940092165898618,,
pair_jitter_nm,100.0,4,10000.0,100.0,0.5,300,0.5,150,150,0.3333333333333333,0.34,1.2651347750822917,8.012520242187847,725.1640239702485,0.5471257659760723,0.5973891879932148,165.65606903084608,158.01030837443136,172.17312631656392,164.6632834178659,0.5537938844847112,-0.10779236605968878,0.6153846153846154,0.5010033444816054,4.032760962887562,0.0,0.6143344709897611,0.11266223018708554,1157,0.9145496535796767,0.9099307159353349,,
pair_jitter_nm,100.0,5,10000.0,100.0,0.5,300,0.5,150,150,0.25333333333333335,0.2733333333333333,1.7709037448505502,5.098056235175826,422.3430554462711,0.49077181208053694,0.5914429530201343,141.07759723010827,159.98100974054427,141.58878042300324,160.65886596178063,0.5237020316027088,-0.04753750815394643,0.6220735785953178,0.5012876254180602,4.255546878838237,0.0,0.6198630136986302,0.11819077289595459,1109,0.8807339449541285,0.8827586206896552,,
pair_jitter_nm,100.0,6,10000.0,100.0,0.5,300,0.5,150,150,0.26,0.26666666666666666,0.9307306613561132,3.53677651315323,311.471290212815,0.3818560518398519,0.6291946308724833,108.06165474929674,107.46372226182336,126.70315957509729,127.50115802989438,0.5502824858757062,-0.10061556022875669,0.6287625418060201,0.4997157190635451,4.16577474313974,0.0,0.6283783783783784,0.12670613757570282,1150,0.9103448275862069,0.8878718535469108,,
pair_jitter_nm,100.0,7,10000.0,100.0,0.5,300,0.5,150,150,0.2733333333333333,0.2866666666666667,1.5814184688528647,4.8075121453127085,407.10097232612713,0.28358067870309106,0.3309736140479912,115.14838717315615,120.25560565463786,126.87356361373014,129.20328494875145,0.535673839184598,-0.07135317467951803,0.6321070234113713,0.5035117056856188,4.454697392535254,0.0,0.6423611111111112,0.14068887030843558,1132,0.8944954128440367,0.9055299539170507,,
pair_jitter_nm,100.0,8,10000.0,100.0,0.5,300,0.5,150,150,0.32,0.3466666666666667,1.6858517639657897,5.765613032763,507.1512204513038,0.32214765100671144,0.40548098434004476,137.486996850479,131.4617816071169,149.47073782988127,141.90203037656414,0.5509049773755657,-0.10243209157314528,0.6321070234113713,0.5017391304347827,4.5646337308011535,0.0,0.6366782006920415,0.13500595988936592,1164,0.9093023255813953,0.8581235697940504,,
pair_jitter_nm,100.0,9,10000.0,100.0,0.5,300,0.5,150,150,0.3,0.3333333333333333,2.4819484302829684,4.287001834125127,492.6823253708809,0.3553099091985788,0.4793863854266539,158.67401000609038,147.17312631656392,170.72340643417806,157.22481913989623,0.5452488687782805,-0.09050331946171998,0.6120401337792643,0.4997993311036789,3.612406186981167,0.0,0.6193771626297578,0.11770492182708225,1097,0.9006928406466512,0.9009216589861752,,
pair_jitter_nm,150.0,0,10000.0,150.0,0.5,300,0.5,150,150,0.29333333333333333,0.29333333333333333,1.08774087727184,6.326656122907641,307.7511858116497,0.39324664429530204,0.3460570469798658,93.6532859743125,116.69816290554417,114.80264102829426,132.55991128474193,0.5413363533408834,-0.08270742268464362,0.6053511705685619,0.5021571906354515,3.645110315872629,0.0,0.608843537414966,0.10717129661229041,1101,0.9006928406466512,0.8775981524249422,,
pair_jitter_nm,150.0,1,10000.0,150.0,0.5,300,0.5,150,150,0.17333333333333334,0.17333333333333334,0.6743407055863159,2.7455300156014295,281.8432131978827,0.3954937679769895,0.4095097258559891,84.82703341236504,96.96747875427792,107.45122971646879,112.79137838574513,0.5531674208144797,-0.10637023614369022,0.6187290969899666,0.5024581939799332,3.7689052472284152,0.0,0.6232876712328768,0.12161543043020118,1135,0.8853211009174312,0.9004629629629629,,
pair_jitter_nm,150.0,2,10000.0,150.0,0.5,300,0.5,150,150,0.24,0.22,1.6245480634579428,4.458481907490132,327.7941543403207,0.5611178347452965,0.5190855704697986,93.04256346222508,92.16881559612023,132.36579229513666,124.35446759045544,0.5418552036199095,-0.08394482437311765,0.5719063545150501,0.5042976588628763,2.3628371120390135,0.01,0.5758620689655173,0.0741898281628417,1113,0.8706697459584296,0.8807339449541285,,
pair_jitter_nm,150.0,3,10000.0,150.0,0.5,300,0.5,150,150,0.14,0.15333333333333332,1.639452174131869,2.265424822436765,225.74689195517692,0.5828329212292477,0.3992131451052997,83.12222837353687,82.99057511448314,108.14165161813492,106.92304053524356,0.5388127853881278,-0.07764804003336104,0.5986622073578596,0.5023913043478261,3.6290659191076644,0.0,0.5986394557823129,0.09696721497963734,1126,0.888631090487239,0.9030023094688222,,
pair_jitter_nm,150.0,4,10000.0,150.0,0.5,300,0.5,150,150,0.22666666666666666,0.22,1.1476165218923082,3.114959130850551,218.3278364677643,0.6644295302013423,0.5420753742901394,61.997552617131475,69.64596620842178,86.38784392729474,80.40464905191442,0.5421412300683371,-0.0843330980945661,0.5919732441471572,0.5022240802675585,3.1878261952214157,0.0,0.5898305084745763,0.08815826767190071,1058,0.8901869158878505,0.8863109048723898,,
pair_jitter_nm,150.0,5,10000.0,150.0,0.5,300,0.5,150,150,0.18666666666666668,0.20666666666666667,1.374617592156721,3.264716781372212,320.62458046839,0.44363553634398817,0.7756628892067334,96.96747875427792,108.000525998574,101.49145829052577,115.0741368196447,0.5248306997742663,-0.04967343408234774,0.5518394648829431,0.5022575250836121,1.60185916330405,0.11,0.5664335664335665,0.06476132563089088,1113,0.8899082568807339,0.8660508083140878,,
pair_jitter_nm,150.0,6,10000.0,150.0,0.5,300,0.5,150,150,0.18666666666666668,0.17333333333333334,0.6557808696527476,4.153278841134068,232.70423667816397,0.5719951189749848,0.5384735445606368,42.679647564346624,44.79425276970852,93.98632099603606,96.90972038833297,0.5457627118644067,-0.09152542372881356,0.6120401337792643,0.4998327759197324,4.007188221101519,0.0,0.621160409556314,0.11948816875363844,1135,0.9036697247706422,0.8755760368663594,,
pair_jitter_nm,150.0,7,10000.0,150.0,0.5,300,0.5,150,150,0.16,0.17333333333333334,1.7349542425279,3.2964130608030096,250.40133954181113,0.5033557046979866,0.9151921903599756,64.47160734172854,49.63262754202157,79.64332628887746,56.541863843034264,0.522083805209513,-0.044816190861198285,0.6187290969899666,0.49804347826086953,4.088515184874947,0.0,0.6224489795918368,0.12077673878916118,1102,0.8850574712643678,0.8896551724137931,,
pair_jitter_nm,150.0,8,10000.0,150.0,0.5,300,0.5,150,150,0.15333333333333332,0.16666666666666666,0.6873087960783605,6.529433562744424,263.714362048421,0.5273250239693194,0.39286298903257494,42.74360029045994,46.451577158167765,86.53029418705432,98.80160116594539,0.5532879818594104,-0.10658165364047685,0.6321070234113713,0.502675585284281,4.3898380678555835,0.0,0.6360544217687075,0.13438218096603194,1064,0.9145496535796767,0.8960739030023095,,
pair_jitter_nm,150.0,9,10000.0,150.0,0.5,300,0.5,150,150,0.21333333333333335,0.2,1.9462407492911988,3.361688566957525,176.31849556822533,0.44742729306487694,0.3988856527795366,86.83377077546203,83.70036526870632,88.8220544771201,85.92302776299005,0.5379388448471121,-0.07667308849935772,0.6120401337792643,0.4981438127090301,4.0016522464720286,0.0,0.6193771626297578,0.11770492182708225,1131,0.875,0.9013761467889908,,
integration_level,0.0,0,10000.0,60.0,0.0,300,0.5,150,150,0.13333333333333333,0.14,1.9146459319325753,1.9146459319325753,100.74339384286064,0.655533010769471,0.7779133618059793,35.43330788368519,45.402307565771196,57.297034522314334,50.974741255098365,0.5164212910532276,-0.03287570030166839,0.5217391304347826,0.5017725752508361,0.7095434124525896,0.505,0.5217391304347826,0.02006688963210701,1173,0.8922018348623854,0.8637413394919169,,
integration_level,0.0,1,10000.0,60.0,0.0,300,0.5,150,150,0.1,0.10666666666666667,1.2540371016166576,3.971117488452749,34.919286157374465,0.46254307999274447,0.9779482262703739,12.438695584992502,22.52946038220864,36.28931156782342,45.657265657655785,0.4909090909090909,0.017770864876316846,0.4983277591973244,0.4991638795986622,-0.02859436957290255,1.0,0.5,-0.0016722408026755842,1094,0.8709677419354839,0.8568129330254042,,
integration_level,0.0,2,10000.0,60.0,0.0,300,0.5,150,150,0.08666666666666667,0.08,0.8429258819828949,1.7795101952972225,-114.21076572078061,1.3795674869500374,0.9292720702116676,-17.507801889712596,-20.769997797615645,1.5527232329474714,2.1539272023723015,0.4824462061155153,0.035096449825569455,0.48494983277591974,0.4987290969899666,-0.49220245063804213,0.65,0.48484848484848486,-0.016823755954190722,1092,0.8275862068965517,0.8337182448036952,,
integration_level,0.0,3,10000.0,60.0,0.0,300,0.5,150,150,0.08,0.08,0.5255890793540403,1.90213190623367,-107.39433714784073,1.1897498474679684,1.2255617157864023,-36.06064178429514,-31.252415404899267,11.7261859845688,11.7261859845688,0.5079726651480638,-0.016282823878706488,0.5117056856187291,0.5035785953177258,0.2666301513646752,0.815,0.5067567567567568,0.005084515954081215,1062,0.8518518518518519,0.8811188811188811,,
integration_level,0.0,4,10000.0,60.0,0.0,300,0.5,150,150,0.08666666666666667,0.08,1.1582426007987183,1.946162737396486,-45.388280931279134,0.7864932885906041,0.8494127516778524,0.7509260212250126,-2.660810177380256,22.3540193587952,18.308197922581257,0.5022573363431151,-0.004802674920454411,0.5183946488294314,0.5004849498327759,0.660873128297372,0.5,0.5168918918918919,0.015219651089216302,1110,0.8899082568807339,0.8604118993135011,,
integration_level,0.0,5,10000.0,60.0,0.0,300,0.5,150,150,0.14666666666666667,0.14,1.5955382766104795,2.021015150373274,38.37116842567478,0.7158836689038032,0.6087092242859372,41.99585040950927,47.64257257502817,41.99585040950927,52.31242640037027,0.5096481271282634,-0.01942759654202435,0.5317725752508361,0.504180602006689,0.9858689959398593,0.36,0.5340136054421769,0.032341364639501324,1123,0.8963133640552995,0.8429561200923787,,
integration_level,0.0,6,10000.0,60.0,0.0,300,0.5,150,150,0.11333333333333333,0.10666666666666667,1.1168767936273356,1.8189136353359467,-68.27590088835461,0.9348034515819752,0.6112176414189837,-19.670567019109683,-7.451963681919921,12.056342755136328,16.67454072638604,0.4994350282485876,0.0010266311176487125,0.5551839464882943,0.5004515050167224,1.8371583916674519,0.06,0.5521885521885522,0.050516311385876644,1101,0.8775981524249422,0.8669724770642202,,
integration_level,0.0,7,10000.0,60.0,0.0,300,0.5,150,150,0.12,0.12666666666666668,1.299638450766354,3.086641320570091,52.790177509052526,0.8541793776693106,0.9151921903599756,2.313252202015974,8.25084697308938,48.392221188465555,58.819385375457955,0.5164212910532276,-0.03342709894667693,0.4882943143812709,0.5009197324414716,-0.4353474151894666,0.695,0.4863013698630137,-0.015370870939661885,1113,0.8816705336426914,0.8371559633027523,,
integration_level,0.0,8,10000.0,60.0,0.0,300,0.5,150,150,0.05333333333333334,0.06,1.1269387467230774,1.5016092910881527,-77.49771542825638,1.9676632092739477,1.4185478950579624,-44.917177851969825,-39.139066424783095,12.028482695424941,41.04417400672003,0.498868778280543,0.0021079306571444158,0.4782608695652174,0.49973244147157186,-0.7478675312047128,0.485,0.47635135135135137,-0.025320889451324213,1107,0.8486238532110092,0.8709677419354839,,
integration_level,0.0,9,10000.0,60.0,0.0,300,0.5,150,150,0.09333333333333334,0.10666666666666667,1.2651347750822917,2.003130060546962,63.53762856680885,1.2390294269488902,0.9272341928647121,20.627867816210482,25.81526580114496,35.72624918462577,50.02281768517628,0.4988662131519274,0.0021854832489138255,0.5016722408026756,0.5018561872909699,-0.006566126836072321,1.0,0.4965986394557823,-0.005073601346893275,1119,0.8993135011441648,0.8548387096774194,,
integration_level,0.25,0,10000.0,60.0,0.25,300,0.5,150,150,0.30666666666666664,0.28,0.9927793721131872,6.9163629590552045,393.51218735122336,0.8149568552253117,0.4314477468839885,101.83402047039601,92.45008881714466,122.3540193587952,114.42314959596814,0.5266742338251986,-0.05336068192828214,0.5384615384615384,0.5018729096989967,1.2644171270840483,0.21,0.5363321799307958,0.034659939128120265,1155,0.9097222222222222,0.8922018348623854,,
integration_level,0.25,1,10000.0,60.0,0.25,300,0.5,150,150,0.29333333333333333,0.28,0.3722922645424452,10.610329539459688,580.849152184411,0.5674191580231849,0.3111653447223917,98.6784946618335,91.63375848129613,128.18782415610409,118.75775971438176,0.5232690124858116,-0.04654341840632765,0.5719063545150501,0.5012374581939799,2.6008618173331137,0.005,0.5728813559322034,0.07120911512952777,1138,0.8775981524249422,0.896551724137931,,
integration_level,0.25,2,10000.0,60.0,0.25,300,0.5,150,150,0.28,0.28,1.2764306212883836,6.929194801279797,438.8943381613228,0.4592016955139527,0.6711409395973155,101.32076852613818,89.40810769820541,119.30415392243015,109.32482483056413,0.5294784580498866,-0.05902362204724413,0.5585284280936454,0.49871237458193984,2.1782022987999095,0.025,0.5620689655172414,0.06039672471456581,1108,0.8914549653579676,0.8663594470046083,,
integration_level,0.25,3,10000.0,60.0,0.25,300,0.5,150,150,0.24666666666666667,0.25333333333333335,0.9164117281044806,4.836617453884759,366.35714826869304,0.6004945249028611,0.6223306894447834,71.53179947990634,69.96933095090918,88.81890835472814,95.73008005476925,0.5210466439135382,-0.04209463657071863,0.5451505016722408,0.5021739130434782,1.5445696936474378,0.135,0.5467128027681661,0.045040561965490555,1122,0.888631090487239,0.8732718894009217,,
integration_level,0.25,4,10000.0,60.0,0.25,300,0.5,150,150,0.2866666666666667,0.2866666666666667,0.9117361580631312,4.850436360895857,397.25368925199274,0.6406345332519829,0.5674191580231849,95.1022104348167,80.26982021368241,121.33502310538137,113.46417369140562,0.5192743764172335,-0.03857011368953639,0.5719063545150501,0.4994147157190635,2.6879463973748994,0.0,0.5675675675675675,0.06589532676489196,1132,0.8436781609195402,0.9078341013824884,,
integration_level,0.25,5,10000.0,60.0,0.25,300,0.5,150,150,0.26,0.2733333333333333,0.850953747525589,9.700872721791715,496.6242821506763,0.4758999389871873,0.6471716203259829,83.40040982357846,75.73500793527995,104.82280835859612,99.11268551027266,0.5214932126696833,-0.04301979317431737,0.5451505016722408,0.49954849498327764,1.5139974342745628,0.14,0.5395189003436426,0.037846659540967,1143,0.8868360277136259,0.8761467889908257,,
integration_level,0.25,6,10000.0,60.0,0.25,300,0.5,150,150,0.22666666666666666,0.22666666666666666,1.8544369403623688,6.406236703070002,250.20078481344433,0.48471290082028334,0.9527804410354747,78.7936197135009,81.71229563565811,84.86394958068965,87.58444048127257,0.5347776510832383,-0.06955530216647665,0.5652173913043478,0.5008026755852844,2.2332889689960362,0.03,0.5665529010238908,0.06488066022121519,1172,0.8752886836027713,0.8752886836027713,,
integration_level,0.25,7,10000.0,60.0,0.25,300,0.5,150,150,0.26666666666666666,0.26,0.6807629980204714,5.081409520938519,137.10404834312934,0.46607009694258017,0.4026845637583893,80.35559344463474,96.876526554169,112.85694566104229,124.49218571216329,0.5366403607666291,-0.07329299913569574,0.568561872909699,0.49954849498327764,2.3660306103084117,0.02,0.5675675675675675,0.06589532676489196,1102,0.8937644341801386,0.8819444444444444,,
integration_level,0.25,8,10000.0,60.0,0.25,300,0.5,150,150,0.2866666666666667,0.28,1.1476165218923082,9.344877392551652,565.5320688918512,0.5845421086815329,0.4290901089228738,97.42577095036984,99.45512895402163,108.54088294547108,110.65886596178063,0.5209513023782559,-0.04190394106360484,0.5317725752508361,0.5040468227424749,0.9670088724397424,0.335,0.5358361774744027,0.034163936671727124,1117,0.8761467889908257,0.8963133640552995,,
integration_level,0.25,9,10000.0,60.0,0.25,300,0.5,150,150,0.2733333333333333,0.2733333333333333,1.2263745184927608,6.657461671817844,386.02199347334414,0.42098840756558875,0.6074982642906734,88.2678265581419,95.68044991597242,105.97476163882936,107.85041091102437,0.5368063420158551,-0.07364710952410262,0.5551839464882943,0.49993311036789295,1.9704254639222911,0.055,0.5567010309278351,0.05502879012515949,1142,0.8873563218390804,0.9147465437788018,,
integration_level,0.5,0,10000.0,60.0,0.5,300,0.5,150,150,0.47333333333333333,0.49333333333333335,1.423276621967578,9.443327428292822,950.5096013023135,0.42186001917545546,0.430051475858474,194.05305463997382,182.2202553748479,205.26431760781054,193.82226870202516,0.5657596371882087,-0.13184663989538412,0.6622073578595318,0.5001839464882943,5.6919650518942415,0.0,0.6584507042253521,0.15677846342267654,1189,0.9193548387096774,0.919908466819222,,
integration_level,0.5,1,10000.0,60.0,0.5,300,0.5,150,150,0.44666666666666666,0.44666666666666666,0.9488510813117188,9.014085272461328,743.779164208188,0.4535732723652187,0.6565509191712868,163.3908964774293,175.16888096254513,180.26431760781054,188.96714479417489,0.549263873159683,-0.09855028967272196,0.6220735785953178,0.5036120401337794,4.461838631579302,0.0,0.6354166666666666,0.13374442586399105,1165,0.9101382488479263,0.9006928406466512,,
integration_level,0.5,2,10000.0,60.0,0.5,300,0.5,150,150,0.5066666666666667,0.47333333333333333,1.448921245786814,12.235334964421984,941.645678509225,0.4524545660206621,0.3579418344519016,162.48954756332097,164.80043145732645,177.1989928754249,180.10748556626714,0.5497737556561086,-0.09963756987529959,0.6321070234113713,0.5002006688963211,4.889987176713392,0.0,0.6344827586206897,0.13281051781801412,1157,0.930715935334873,0.9061784897025171,,
integration_level,0.5,3,10000.0,60.0,0.5,300,0.5,150,150,0.46,0.46,1.5030865260031432,12.692730664026543,923.5734736606009,0.5091414024531359,0.43971302939134466,165.38152036905882,171.33000722368922,174.20930864407615,178.85216037446753,0.5453514739229025,-0.09110829630867966,0.6086956521739131,0.5034615384615384,3.686920867133607,0.0,0.6167247386759582,0.11505249787328264,1165,0.8845265588914549,0.9057471264367816,,
