x [nm],y [nm],pair_id
8598.2213469922,1217.9486340981227,-1.0
4049.0863418384615,2250.52466464701,-1.0
3570.2621094315577,2635.8525305973126,-1.0
1198.8160284746818,3053.679150896612,-1.0
9948.969475048494,6921.981973125715,-1.0
5901.2986058597135,8001.588802559912,-1.0
6439.465836952363,4640.695261003014,-1.0
5163.498431018556,484.2348932679885,-1.0
7436.275042485496,3572.0465345573693,-1.0
8331.755667636176,4127.1431234695765,-1.0
6816.887827112171,4361.2946652831,-1.0
1554.3774569577363,5192.094191533293,-1.0
9648.478423467695,2459.525802237735,-1.0
1912.06136357155,8431.622002209398,-1.0
3802.2048878943083,5107.776045483344,-1.0
5619.246906951411,5815.4857405659195,-1.0
8069.735304672472,4078.5745415944407,-1.0
5063.4959017634455,828.3678432401298,-1.0
8765.788457808061,6730.273236128765,-1.0
3337.2622264245565,1774.33369035926,-1.0
5290.941167596351,1747.5076706011916,-1.0
3655.778536528389,5494.660924315666,-1.0
4898.189215543599,5546.376016649189,-1.0
9984.723921325689,2153.6577217021245,-1.0
4453.709362479956,537.0682541202399,-1.0
8096.463685143262,5855.604115863866,-1.0
9259.980872479464,6576.534709699476,-1.0
4761.034968990149,5298.369271476612,-1.0
4513.728836389701,3337.9342140688163,-1.0
6045.424836739276,4169.526593428265,-1.0
8205.255268277644,8682.371468871806,-1.0
3379.069891461307,6917.000287249011,-1.0
4307.751035931631,2434.098202494015,-1.0
9894.035426472248,2381.156696884302,-1.0
6602.949946726731,7624.535513714519,-1.0
6949.042303156655,883.7085332274886,-1.0
2860.617896865909,6833.652494768386,-1.0
2551.873867039952,9682.945309801868,-1.0
4421.011749200612,5521.587316062066,-1.0
5037.661048762904,4314.7544454079925,-1.0
4654.601090520328,9171.937478773109,-1.0
234.1769885062195,9697.75540087342,-1.0
1146.0761895066496,4305.13017567943,-1.0
6925.952109978767,8002.691016514168,-1.0
6579.84642146447,4901.920334174925,-1.0
8903.455816150601,4347.311955971491,-1.0
2474.1093770963216,7808.463185664812,-1.0
5644.854399122157,1342.7231025217734,-1.0
3298.173140024128,892.868300684051,-1.0
5412.6881948275,1499.3810244307847,-1.0
7158.895918992527,5555.073900400183,-1.0
9710.781420338919,116.41214236089547,-1.0
7161.113981651016,2036.7998265104802,-1.0
344.7964350361576,6281.709067219407,-1.0
5457.15359435684,3023.660816902789,-1.0
5073.300397153307,550.9087015250336,-1.0
4271.790592633011,5768.579307407304,-1.0
8747.103493618308,8471.805368988576,-1.0
7972.155013113268,9219.935749096583,-1.0
4180.834589364284,4490.495521786679,-1.0
91.96258873828023,4573.3733894830175,-1.0
5090.947193451939,5551.816107610244,-1.0
9537.178112658528,822.532882518997,-1.0
3105.95085270268,4259.7147822904635,-1.0
8270.414549435161,6531.63170682291,-1.0
8046.939042005747,1023.7618981515617,-1.0
3311.082609450814,179.3195146462556,-1.0
9235.107788408124,7190.811214359968,-1.0
3601.8512426281245,5048.67009046229,-1.0
97.46824286419375,7835.105297023084,-1.0
9181.268037611762,2572.150971791085,-1.0
7017.202857591664,5124.274978022318,-1.0
6667.719104942478,5725.001038644981,-1.0
5252.4030594892665,5908.122486470049,-1.0
1069.7698593140103,883.8610298996796,-1.0
3132.6123102482507,888.8359089277631,-1.0
3784.1271392089925,815.7967161362944,-1.0
1661.3758673906786,7054.855021227488,-1.0
241.49657770626942,5888.932567562967,-1.0
3492.260461582273,7517.684153851286,-1.0
8011.818941489261,1158.005984482675,-1.0
3997.3995750172407,3544.7627453120067,-1.0
6375.741081344891,3240.3644609783755,-1.0
6467.091795080576,8325.268110535326,-1.0
3359.705939318911,5887.098448601886,-1.0
8166.411119808576,9833.495370228251,-1.0
8683.893751917723,9744.734180429861,-1.0
9881.875393742821,644.2636209958075,-1.0
5972.073530818799,115.9161033338607,-1.0
937.4572601506726,1494.8505492340557,-1.0
9821.353476972481,6674.172785420254,-1.0
6400.927034064857,498.93336810340804,-1.0
4350.307317585885,7966.680433439189,-1.0
4505.390493479767,327.4021901123436,-1.0
3646.5703549806326,298.11960281387553,-1.0
2664.050982970718,8627.095926848473,-1.0
7061.606715452022,2663.0803862647003,-1.0
5500.839817527662,4014.586477067984,-1.0
7022.809153231133,4439.119430951732,-1.0
8727.428675264498,9272.469368321708,-1.0
8565.91357907394,1284.2504352644303,-1.0
2821.2094783873176,9046.254224030608,-1.0
9384.47689172751,9512.795348300533,-1.0
118.1870475960467,3443.9760264026518,-1.0
4384.298180515674,4014.412950966165,-1.0
286.26877946467124,2449.7580735634115,-1.0
9450.079742434978,9090.36355595532,-1.0
1300.1148407429896,497.45124295380805,-1.0
7116.844495673847,1761.9850392716385,-1.0
2976.8513322370127,9989.75671433802,-1.0
8830.907142532054,1551.7311261427935,-1.0
3716.666430373422,4072.3819761861046,-1.0
591.7318765215007,4892.588000734803,-1.0
1913.5862319538755,8170.870288223256,-1.0
8872.539188129083,6205.392947491938,-1.0
2225.465977500547,5210.982518414415,-1.0
4217.174077397833,9244.136791773692,-1.0
9335.944017088697,5409.483397822572,-1.0
2599.821472889149,2487.229921462938,-1.0
1951.3722278428081,4456.7422595332355,-1.0
7228.9472246275745,340.2233944985633,-1.0
7134.195307868579,3162.9397166212934,-1.0
3614.0163632998633,9995.659176053803,-1.0
1856.7309774679918,7522.846258856291,-1.0
3911.2272802381185,8681.338051452241,-1.0
8014.802202222871,1991.615806570416,-1.0
101.8842365176642,9885.63790381297,-1.0
9908.76755717729,2443.2246656950306,-1.0
2495.069803367461,7712.190364269678,-1.0
8043.899918113871,4388.057713070403,-1.0
7331.394318564564,9550.568327368901,-1.0
8044.4038931172845,4475.909212159119,-1.0
8655.570410680988,3229.0382539957186,-1.0
617.6985706997218,68.56425810354949,-1.0
7950.949010730529,2519.7416519030357,-1.0
4061.6012691205915,6973.447019178961,-1.0
228.94797384320987,5146.853274639757,-1.0
1212.191427399092,1250.8312926567855,-1.0
5704.78953205035,7306.391002695332,-1.0
3615.6765094944653,2143.319058531712,-1.0
4683.6737431722495,4096.891103280655,-1.0
4941.195444934336,9337.927733574772,-1.0
6373.1191439620825,956.0475940406676,-1.0
1229.874113256415,313.5043006258575,-1.0
6056.09230320657,7724.434181318274,-1.0
4898.308001061279,4095.70304205094,-1.0
8902.236907831339,294.5040875510996,-1.0
9675.563388916318,6416.955678886802,-1.0
8257.312510697097,7695.567548594006,-1.0
8849.745981615046,1041.113616088678,-1.0
3200.4267176104263,5979.086246702917,-1.0
2930.1778704737367,5923.935196231996,-1.0
9010.580552252904,6731.953058062082,-1.0
616.7231276382179,1231.1603893706913,-1.0
9735.123260141583,704.4790972947501,-1.0
8424.702160876981,9866.405321972115,-1.0
1621.8727411586242,7040.611902146514,-1.0
8080.248057084565,9514.37171379283,-1.0
8430.953173858425,7487.5992872608085,-1.0
7703.595064496663,7781.1363445228735,-1.0
911.1272467805553,3377.8344050092046,-1.0
8551.604434440616,7379.008268351277,-1.0
9515.965928340953,8412.510978210457,-1.0
6520.373295082038,5333.488072302374,-1.0
1078.3876497913968,4338.198318422265,-1.0
9619.471910259523,464.19216734680305,-1.0
9642.96199135401,937.8069967025571,-1.0
7655.564786450824,1297.3949529684214,-1.0
3163.0586764462078,3062.7818797101736,-1.0
3550.9827654112937,8587.31471963724,-1.0
1808.814332366957,8713.47791236989,-1.0
3750.2086661560643,715.3983725820767,-1.0
8781.495587119538,7671.366228017018,-1.0
4471.467918517376,6539.244320910924,-1.0
6772.500190803108,3998.8260908318052,-1.0
5482.965067095766,4037.77933038322,-1.0
4789.898144690268,7033.313971114363,-1.0
4150.524243312936,4040.673179585509,-1.0
7718.166333357084,2922.50479358399,-1.0
3458.42344486901,4276.783672292443,-1.0
2278.4919180578854,8709.886255835745,-1.0
4001.8494570812104,3283.186975248147,-1.0
621.7306460513728,2236.2927663828914,-1.0
6037.749259035556,482.1231844870244,-1.0
9713.246474146654,9957.154844554501,-1.0
1412.0615911182388,503.1825154387626,-1.0
4197.931394103685,2657.870021714708,-1.0
1653.0356563429416,1028.9111862692125,-1.0
4878.270732442803,8768.172020307384,-1.0
9859.74168563884,3388.0626718833496,-1.0
3967.7575113349826,6531.791812989546,-1.0
3840.9492737865025,9054.433623782528,-1.0
7931.587938693757,5908.674906633746,-1.0
6589.725546013439,7128.0226904133915,-1.0
6608.536428782468,3509.4866497914923,-1.0
5407.067603054729,2955.3625861299292,-1.0
2837.2626045162588,6740.631329534503,-1.0
4273.491284735766,8407.614029405744,-1.0
2200.6384668592714,2608.359366863775,-1.0
8650.342829258503,3580.723602638286,-1.0
9722.837823072496,1322.8014834718704,-1.0
8571.502379377695,5524.687442053906,-1.0
5366.796813723045,5334.206335656619,-1.0
1824.2582337995361,7755.473632921308,-1.0
4035.772655735114,6262.562271353417,-1.0
6416.922277871173,8676.889619160424,-1.0
9267.50335378737,5372.1906156704645,-1.0
2060.6541113674903,5253.715752010616,-1.0
9991.03753285765,2921.1395721322965,-1.0
2364.6273732832956,7402.994233310218,-1.0
8905.13046800733,1953.1633275901938,-1.0
7128.333002200049,9535.136001268052,-1.0
5634.963809730763,8848.18917223167,-1.0
6841.529750783123,6676.796337019222,-1.0
1352.2175575559027,2263.264159992693,-1.0
2398.9895614905754,3718.044369955891,-1.0
1277.4860830594314,1948.1430357295503,-1.0
8176.344947465493,2628.3262040324385,-1.0
587.7100185586314,1697.9547258327154,-1.0
2470.7656222462524,1541.8602759028145,-1.0
3314.714802287578,2962.064344940464,-1.0
7824.411569346233,4117.8839768115195,-1.0
7578.229195131959,7154.863917943993,-1.0
3366.6184587936123,2494.4744665131257,-1.0
9653.665549899297,6583.09670370053,-1.0
1034.064200948711,7680.370209269993,-1.0
298.071954355843,6175.199734972713,-1.0
8707.55372948175,517.3482025597798,-1.0
5589.3522424943885,619.5771736365064,-1.0
