sigma_nm,repeat,n_me3,n_ac,coloc_frac_me3,coloc_frac_ac,gcross_at_ref,gcross_peak,gcross_auc,sncr_me3_norm_at_ref,sncr_ac_norm_at_ref,ripley_Lab_at_ref,ripley_Lba_at_ref,ripley_Lab_max,ripley_Lba_max,delaunay_heterotypic_fraction,delaunay_assortativity,fr_observed_fraction,fr_null_fraction,fr_z,fr_p,mst_heterotypic_overall,mst_heterotypic_minus_chance,mesh_n_crossings,mesh_me3_crossing_fraction,mesh_ac_crossing_fraction,mesh_z,mesh_p
5.0,29,150,150,0.44666666666666666,0.4533333333333333,0.850953747525589,5.38937373432873,589.0389449146801,0.4730330718848549,0.4174169258471108,159.56593789154607,165.0741368196447,184.10168702734046,186.2317052738423,0.5599547511312217,-0.11994533106569863,0.6187290969899666,0.5006020066889633,4.432608702029739,0.0,0.6206896551724138,0.11901741436973823,1173,0.9288990825688074,0.9105504587155964,,
5.0,30,150,150,0.44,0.44,0.6807629980204714,6.467248481194477,527.8471350769526,0.45985582898334576,0.45302013422818793,154.60131880684128,159.98100974054427,181.82482323055422,185.92302776299005,0.5570621468926553,-0.11417550552931632,0.6220735785953178,0.4991638795986622,4.299552078584207,0.0,0.629757785467128,0.12808554466445243,1135,0.9243119266055045,0.9101382488479263,,
5.0,31,150,150,0.44,0.43333333333333335,0.850953747525589,6.467248481194478,647.4186617054698,0.4296938942543788,0.44742729306487694,157.09119657714103,162.53543326873717,187.44445750247417,191.69816290554417,0.5615819209039548,-0.12321546906302275,0.6254180602006689,0.5022073578595317,4.567864034146073,0.0,0.6341463414634146,0.13247410066073906,1144,0.9288990825688074,0.9193548387096774,,
5.0,32,150,150,0.44666666666666666,0.4533333333333333,1.0211444970307069,6.467248481194477,598.168123667152,0.45424783106891475,0.44742729306487694,157.09119657714103,162.53543326873717,184.10168702734046,188.94213645873936,0.5633484162895928,-0.12669683257918551,0.6321070234113713,0.4991638795986622,4.826583304998408,0.0,0.6388888888888888,0.13721664808621326,1157,0.9243119266055045,0.9124423963133641,,
5.0,33,150,150,0.44,0.44666666666666666,0.3403814990102357,6.107956898905895,566.9719518240421,0.45424783106891475,0.42257022122793936,157.09119657714103,162.53543326873717,178.98155223562566,183.000525998574,0.5610859728506787,-0.12217768973654172,0.6187290969899666,0.4987290969899666,4.376990777936323,0.0,0.6262975778546713,0.12462533705199574,1160,0.926605504587156,0.9103448275862069,,
5.0,34,150,150,0.44666666666666666,0.46,0.5105722485153534,5.820523633075029,553.1645434851991,0.4656040268456376,0.45875456630702577,152.09602339473827,157.41057054711752,184.10168702734046,186.2317052738423,0.559322033898305,-0.11866692032394933,0.6187290969899666,0.5046822742474917,4.2461127830806085,0.0,0.6206896551724138,0.11901741436973823,1132,0.9243119266055045,0.9168591224018475,,
5.0,35,150,150,0.44666666666666666,0.46,0.5105722485153534,6.467248481194478,617.0110709629116,0.45985582898334576,0.4278523489932886,154.60131880684128,159.98100974054427,186.72357198342888,188.94213645873936,0.56045197740113,-0.12101988906254789,0.6254180602006689,0.5061538461538462,3.74913626721016,0.0,0.6262975778546713,0.12462533705199574,1155,0.9311926605504587,0.9126436781609195,,
5.0,36,150,150,0.4533333333333333,0.4666666666666667,0.3403814990102357,5.030082152040149,560.0862838244035,0.4349987571464081,0.4278523489932886,154.60131880684128,159.98100974054427,181.4617816071169,183.70036526870632,0.5576923076923077,-0.11550023996160615,0.6153846153846154,0.500133779264214,4.2849577657801445,0.0,0.625,0.12332775919732442,1146,0.9220183486238532,0.9101382488479263,,
5.0,37,150,150,0.44,0.44666666666666666,0.850953747525589,5.173798784955582,569.0045778160621,0.4487749656343495,0.4174169258471108,159.56593789154607,165.0741368196447,192.97828071098075,197.38374479426182,0.5633484162895928,-0.12674873947429027,0.6287625418060201,0.5016722408026756,4.1989850066813155,0.0,0.6354166666666666,0.13374442586399105,1150,0.926605504587156,0.9170506912442397,,
5.0,38,150,150,0.4533333333333333,0.4666666666666667,0.5105722485153534,5.820523633075029,595.9643004880222,0.4487749656343495,0.44197086266164676,159.56593789154607,165.0741368196447,184.10168702734046,186.2317052738423,0.5588235294117647,-0.11773859983209457,0.6287625418060201,0.5045484949832776,4.019086446496904,0.0,0.6332179930795848,0.13154575227690923,1162,0.9220183486238532,0.9172413793103448,,
5.0,39,150,150,0.44666666666666666,0.46,1.1913352465358247,7.545123228060223,676.3772326213659,0.4487749656343495,0.44197086266164676,159.56593789154607,165.0741368196447,184.10168702734046,186.2317052738423,0.5588235294117647,-0.11764705882352944,0.6254180602006689,0.5023076923076923,4.0566503678525,0.0,0.6319444444444444,0.13027220364176884,1162,0.9220183486238532,0.9124423963133641,,
10.0,0,150,150,0.44666666666666666,0.44666666666666666,0.6873087960783605,6.166687253703067,577.9436591060845,0.47818791946308725,0.4278523489932886,154.0245525566616,159.98100974054427,183.29134501283687,186.2317052738423,0.5576923076923077,-0.1154545582519738,0.6254180602006689,0.5023745819397993,4.713760182039824,0.0,0.6284722222222222,0.12679998141954663,1140,0.9220183486238532,0.9101382488479263,,
10.0,1,150,150,0.43333333333333335,0.44,0.5105722485153534,6.467248481194478,636.5381520530084,0.42257022122793936,0.45424783106891475,154.60131880684128,163.03444812791616,181.82482323055422,192.73589736222374,0.5661016949152542,-0.13222651935817903,0.6254180602006689,0.5023411371237457,4.729410885863834,0.0,0.6275862068965518,0.12591396609387617,1165,0.9288990825688074,0.9172413793103448,,
10.0,2,150,150,0.46,0.4666666666666667,0.6807629980204714,6.467248481194477,583.2108412934227,0.47880176788345064,0.42257022122793936,157.09119657714103,162.53543326873717,186.72357198342888,191.63380965825343,0.5570621468926553,-0.11417550552931632,0.6387959866220736,0.4991304347826087,4.799702162027173,0.0,0.6413793103448275,0.13970706954215195,1151,0.9174311926605505,0.9216589861751152,,
10.0,3,150,150,0.44666666666666666,0.44666666666666666,1.0309631941175408,6.529433562744424,608.2126651347389,0.47880176788345064,0.46652479947618275,159.0436835416553,165.0741368196447,180.67931522394326,183.000525998574,0.5588235294117647,-0.11766994266994264,0.6287625418060201,0.5032441471571907,4.373259951576686,0.0,0.6363636363636364,0.13469139556096077,1170,0.9220183486238532,0.9126436781609195,,
10.0,4,150,150,0.44666666666666666,0.4666666666666667,0.3403814990102357,6.467248481194478,629.3543601468199,0.4722843649018146,0.45302013422818793,154.60131880684128,159.98100974054427,184.10168702734046,186.2317052738423,0.5554298642533937,-0.11087252238475548,0.6220735785953178,0.5052508361204013,3.6955518015860007,0.0,0.627177700348432,0.12550545954575643,1142,0.9151376146788991,0.9193548387096774,,
10.0,5,150,150,0.44,0.44666666666666666,0.5105722485153534,5.38937373432873,571.2273735301151,0.47880176788345064,0.45302013422818793,157.09119657714103,159.98100974054427,189.32780054601233,191.63380965825343,0.5622171945701357,-0.1244703627063681,0.6254180602006689,0.5013043478260869,3.8656355921434638,0.0,0.629757785467128,0.12808554466445243,1171,0.9220183486238532,0.9331797235023042,,
10.0,6,150,150,0.43333333333333335,0.44666666666666666,1.1913352465358247,6.467248481194477,588.7102996634982,0.45985582898334576,0.43326820151219103,154.60131880684128,157.41057054711752,187.44445750247417,194.55188814650842,0.5588235294117647,-0.11769854879578194,0.6220735785953178,0.4993311036789298,4.509527811851528,0.0,0.625,0.12332775919732442,1168,0.9220183486238532,0.9080459770114943,,
10.0,7,150,150,0.4666666666666667,0.46,1.0211444970307069,6.467248481194478,635.3977275869546,0.4730330718848549,0.39286298903257494,159.56593789154607,165.0741368196447,186.72357198342888,188.94213645873936,0.5581920903954802,-0.11645402821332619,0.6354515050167224,0.4994983277591973,5.25730470852798,0.0,0.6332179930795848,0.13154575227690923,1145,0.9288990825688074,0.9151376146788991,,
10.0,8,150,150,0.44666666666666666,0.4533333333333333,0.5105722485153534,6.467248481194477,586.6845796203357,0.4722843649018146,0.4026845637583893,154.60131880684128,159.98100974054427,184.64561671719224,188.8220544771201,0.5576923076923077,-0.11542029942502915,0.6287625418060201,0.5002675585284281,4.5379231645739715,0.0,0.6284722222222222,0.12679998141954663,1164,0.9197247706422018,0.9103448275862069,,
10.0,9,150,150,0.4533333333333333,0.4533333333333333,0.850953747525589,5.38937373432873,554.1722882885982,0.45424783106891475,0.45302013422818793,157.09119657714103,159.98100974054427,178.80347896568009,180.7529638099266,0.5583238958097395,-0.11669935214768609,0.6254180602006689,0.5010367892976588,3.9282488380158274,0.0,0.6319444444444444,0.13027220364176884,1150,0.9244851258581236,0.8986175115207373,,
10.0,10,150,150,0.44666666666666666,0.4533333333333333,0.6807629980204714,6.467248481194478,661.3692209485207,0.4851621250101076,0.4174169258471108,159.56593789154607,165.0741368196447,184.10168702734046,186.2317052738423,0.5599547511312217,-0.12002559590465525,0.6086956521739131,0.50438127090301,3.5946453484442786,0.0,0.6103448275862069,0.10867258678353131,1170,0.9220183486238532,0.9103448275862069,,
10.0,11,150,150,0.44666666666666666,0.4533333333333333,0.850953747525589,9.700872721791715,729.2249759653157,0.4609040187596022,0.44197086266164676,159.56593789154607,165.0741368196447,181.4617816071169,183.70036526870632,0.5581920903954802,-0.11638560616120047,0.6153846153846154,0.5017056856187291,3.5404018848489023,0.0,0.6185567010309279,0.11688446022825227,1155,0.926605504587156,0.9195402298850575,,
10.0,12,150,150,0.46,0.46,0.850953747525589,9.700872721791715,688.6579023662102,0.4609040187596022,0.3715244487056568,159.56593789154607,168.04110908524103,184.10168702734046,189.70930754646412,0.5576923076923077,-0.11538604270239493,0.6254180602006689,0.504314381270903,4.224174606489469,0.0,0.6319444444444444,0.13027220364176884,1151,0.9288990825688074,0.9149425287356322,,
10.0,13,150,150,0.46,0.4666666666666667,0.5105722485153534,6.467248481194478,586.0333207596392,0.44197086266164676,0.44742729306487694,157.09119657714103,162.53543326873717,184.64561671719224,189.93829512010694,0.5486425339366516,-0.09728647202973938,0.6287625418060201,0.5036789297658862,4.33407613595467,0.0,0.6310344827586207,0.12936224195594515,1147,0.9220183486238532,0.9080459770114943,,
10.0,14,150,150,0.44,0.44666666666666666,0.5105722485153534,6.467248481194478,661.7479196154517,0.44742729306487694,0.45302013422818793,154.60131880684128,159.98100974054427,178.80347896568009,180.7529638099266,0.56045197740113,-0.12097408500771213,0.6387959866220736,0.49779264214046826,5.013309464225217,0.0,0.6357388316151202,0.13406659081244465,1154,0.9197247706422018,0.9216589861751152,,
10.0,15,150,150,0.4533333333333333,0.4533333333333333,0.5105722485153534,6.826540063483058,579.9869179316437,0.45985582898334576,0.4278523489932886,154.60131880684128,159.98100974054427,184.10168702734046,188.94213645873936,0.5610859728506787,-0.12217194570135748,0.6187290969899666,0.5026421404682274,3.9655748941948588,0.0,0.6215277777777778,0.1198555369751022,1158,0.9220183486238532,0.9101382488479263,,
10.0,16,150,150,0.43333333333333335,0.43333333333333335,0.33717035279315793,12.81247340614,766.7071485048293,0.49107873629071863,0.45302013422818793,155.16640472300855,159.98100974054427,184.8950814942869,188.94213645873936,0.5633484162895928,-0.12674873947429027,0.6120401337792643,0.5008026755852844,3.5904758986841863,0.0,0.6215277777777778,0.1198555369751022,1169,0.9288990825688074,0.9170506912442397,,
10.0,17,150,150,0.4666666666666667,0.47333333333333333,0.6873087960783605,9.794150344116636,682.1336922875457,0.4722843649018146,0.4278523489932886,156.54186384303426,159.98100974054427,183.53622308845007,188.8220544771201,0.5502824858757062,-0.10102043553399441,0.6053511705685619,0.5022408026755852,3.2648050540112314,0.0,0.6048109965635738,0.10313875576089826,1155,0.9197247706422018,0.9218390804597701,,
10.0,18,150,150,0.46,0.4666666666666667,1.0211444970307069,6.467248481194477,591.7847469531712,0.4674017257909876,0.38812970000808605,162.02581549140223,167.5974070931495,180.35559344463474,189.93829512010694,0.5559322033898305,-0.11186582637917131,0.6354515050167224,0.5004013377926422,5.707389902039442,0.0,0.6401384083044983,0.13846616750182272,1171,0.931350114416476,0.9216589861751152,,
10.0,19,150,150,0.4533333333333333,0.46,0.6743407055863159,7.11804078118889,602.6498147769427,0.4487749656343495,0.42257022122793936,157.62944506730395,162.53543326873717,182.945155102566,185.92302776299005,0.5615819209039548,-0.12318678666869257,0.6254180602006689,0.49859531772575255,4.068673691494463,0.0,0.6319444444444444,0.13027220364176884,1143,0.9243119266055045,0.9262672811059908,,
10.0,20,150,150,0.4533333333333333,0.46,0.3403814990102357,10.77874746865746,634.0177103571941,0.509569972657221,0.4278523489932886,154.60131880684128,159.98100974054427,181.82482323055422,185.92302776299005,0.5610859728506787,-0.12219492219492215,0.6287625418060201,0.5044481605351171,4.419729538276648,0.0,0.6319444444444444,0.13027220364176884,1163,0.9334862385321101,0.9078341013824884,,
10.0,21,150,150,0.43333333333333335,0.44,0.6807629980204714,6.467248481194477,537.465792906254,0.44197086266164676,0.42257022122793936,157.09119657714103,162.53543326873717,178.80347896568009,183.50211838318666,0.5649717514124294,-0.12995648709934424,0.6220735785953178,0.5034782608695652,4.287805262481147,0.0,0.629757785467128,0.12808554466445243,1142,0.9220183486238532,0.9124423963133641,,
10.0,22,150,150,0.43333333333333335,0.44,0.3403814990102357,7.113973329313925,631.1311246588357,0.4656040268456376,0.45875456630702577,152.09602339473827,157.41057054711752,181.82482323055422,188.8220544771201,0.5542986425339367,-0.10864835811727362,0.6254180602006689,0.5021404682274248,4.360528934170261,0.0,0.6306620209059234,0.1289897801032478,1160,0.9267734553775744,0.9237875288683602,,
10.0,23,150,150,0.44666666666666666,0.44666666666666666,1.5317167455460603,6.467248481194478,616.3153498270251,0.4674017257909876,0.4123878062585914,162.02581549140223,167.5974070931495,176.11525767583748,185.92302776299005,0.551528878822197,-0.10314830848164189,0.6254180602006689,0.5006354515050168,4.573894659663863,0.0,0.6332179930795848,0.13154575227690923,1154,0.9288990825688074,0.9122401847575058,,
10.0,24,150,150,0.41333333333333333,0.42,0.5057555291897369,5.94864836713643,581.6033710321668,0.5033557046979866,0.4174169258471108,160.07769197505428,165.0741368196447,180.13769877568706,183.000525998574,0.5548022598870056,-0.10969519677307744,0.6220735785953178,0.49762541806020066,4.284083805263805,0.0,0.6306620209059234,0.1289897801032478,1143,0.9288990825688074,0.9147465437788018,,
10.0,25,150,150,0.44,0.4533333333333333,0.3403814990102357,6.467248481194478,632.3182556589321,0.49714143673875216,0.4278523489932886,154.60131880684128,159.98100974054427,184.10168702734046,186.2317052738423,0.5610859728506787,-0.12217194570135748,0.6086956521739131,0.5017725752508361,3.579123224332064,0.0,0.6137931034482759,0.11212086264560028,1169,0.926605504587156,0.9151376146788991,,
10.0,26,150,150,0.43333333333333335,0.44,1.0211444970307069,6.467248481194477,517.2066363804537,0.45985582898334576,0.4026845637583893,154.60131880684128,159.98100974054427,173.43010775211457,180.0539695045067,0.5638418079096045,-0.1277066530134358,0.6220735785953178,0.49712374581939794,4.638972277378842,0.0,0.6262975778546713,0.12462533705199574,1166,0.9221967963386728,0.9149425287356322,,
10.0,27,150,150,0.43333333333333335,0.43333333333333335,0.34365439803918024,9.794150344116636,698.3459361303538,0.45875456630702577,0.43326820151219103,151.49145829052577,157.41057054711752,183.53622308845007,188.94213645873936,0.5559322033898305,-0.11193397141894025,0.6387959866220736,0.5004013377926422,5.61038480013601,0.0,0.6411149825783972,0.13944274177572158,1162,0.9221967963386728,0.9124423963133641,,
10.0,28,150,150,0.43333333333333335,0.44666666666666666,0.850953747525589,6.929194801279798,552.2729677321261,0.4487749656343495,0.42257022122793936,159.56593789154607,162.53543326873717,176.1263890318375,183.50211838318666,0.5576923076923077,-0.11542029942502915,0.6153846153846154,0.5008361204013378,4.211133091745767,0.0,0.627177700348432,0.12550545954575643,1161,0.9220183486238532,0.9218390804597701,,
10.0,29,150,150,0.4533333333333333,0.46,0.5105722485153534,6.467248481194478,605.117482523716,0.42257022122793936,0.4278523489932886,154.60131880684128,159.98100974054427,176.1263890318375,183.000525998574,0.5622171945701357,-0.12444733935890723,0.6254180602006689,0.5007023411371238,4.818748631880819,0.0,0.6280701754385964,0.12639793463592086,1173,0.9244851258581236,0.9124423963133641,,
10.0,30,150,150,0.44,0.44,0.850953747525589,6.467248481194478,628.8912071296411,0.4730330718848549,0.3954937679769895,159.56593789154607,168.04110908524103,173.43010775211457,181.6175756841073,0.5672316384180791,-0.13446472528931708,0.6053511705685619,0.5046822742474917,3.4737777289202234,0.0,0.6132404181184669,0.11156817731579127,1141,0.9197247706422018,0.9124423963133641,,
10.0,31,150,150,0.43333333333333335,0.44666666666666666,0.6807629980204714,6.467248481194478,649.803656352824,0.42451685938384415,0.44197086266164676,159.56593789154607,165.0741368196447,181.4617816071169,188.8220544771201,0.5638418079096045,-0.12768937502952535,0.6120401337792643,0.5063545150501673,4.1718675522168045,0.0,0.6172413793103448,0.11556913850766926,1122,0.9197247706422018,0.9124423963133641,,
10.0,32,150,150,0.4666666666666667,0.47333333333333333,0.850953747525589,6.467248481194477,585.5513918583745,0.4793863854266539,0.4609040187596022,162.02581549140223,167.5974070931495,181.4617816071169,186.2317052738423,0.5622171945701357,-0.1244703627063681,0.6387959866220736,0.5020066889632107,4.316813788811553,0.0,0.6445993031358885,0.14292706233321295,1183,0.9311926605504587,0.9221967963386728,,
10.0,33,150,150,0.44,0.43333333333333335,0.5105722485153534,6.467248481194477,595.4876841584717,0.44742729306487694,0.4278523489932886,154.60131880684128,159.98100974054427,184.64561671719224,188.8220544771201,0.5615819209039548,-0.12316957793521864,0.6354515050167224,0.5004682274247492,4.563657080258298,0.0,0.6310344827586207,0.12936224195594515,1165,0.9334862385321101,0.9170506912442397,,
10.0,34,150,150,0.44666666666666666,0.46,1.0211444970307069,6.467248481194477,601.7593961001005,0.4434324065196549,0.4123878062585914,162.02581549140223,167.5974070931495,181.82482323055422,188.8220544771201,0.5622171945701357,-0.12475823412025379,0.6187290969899666,0.4988628762541806,4.3698521483974675,0.0,0.627177700348432,0.12550545954575643,1157,0.9176201372997712,0.9149425287356322,,
10.0,35,150,150,0.4266666666666667,0.44,0.6807629980204714,5.820523633075029,516.822499558355,0.4609040187596022,0.34375511540350306,159.56593789154607,165.0741368196447,181.82482323055422,188.8220544771201,0.5644796380090498,-0.1289607207068865,0.6120401337792643,0.5006020066889633,3.5134669082867074,0.0,0.6180555555555556,0.11638331475288,1171,0.9243119266055045,0.9055299539170507,,
10.0,36,150,150,0.4533333333333333,0.47333333333333333,0.850953747525589,8.62299797492597,610.5868308310468,0.42451685938384415,0.42257022122793936,159.56593789154607,162.53543326873717,178.80347896568009,183.70036526870632,0.5644796380090498,-0.12907630779075344,0.6120401337792643,0.4997658862876254,3.866057299143211,0.0,0.6180555555555556,0.11638331475288,1159,0.9174311926605505,0.9172413793103448,,
10.0,37,150,150,0.42,0.4266666666666667,0.6873087960783605,6.529433562744424,642.578772661382,0.4174169258471108,0.4194630872483222,159.0436835416553,168.04110908524103,183.53622308845007,192.73589736222374,0.5576923076923077,-0.11538604270239493,0.6187290969899666,0.5027424749163879,3.8497919437803563,0.0,0.6284722222222222,0.12679998141954663,1152,0.9311926605504587,0.9013761467889908,,
10.0,38,150,150,0.44,0.44666666666666666,0.850953747525589,7.545123228060223,690.970099323949,0.46652479947618275,0.47818791946308725,157.09119657714103,159.98100974054427,192.97828071098075,197.38374479426182,0.5570621468926553,-0.1141470539792061,0.6220735785953178,0.5046822742474917,4.383005849192869,0.0,0.6236933797909407,0.12202113898826517,1155,0.9288990825688074,0.9101382488479263,,
10.0,39,150,150,0.43333333333333335,0.44666666666666666,0.850953747525589,7.18583164577164,632.1280967415208,0.44197086266164676,0.44742729306487694,157.09119657714103,162.53543326873717,178.98155223562566,188.8220544771201,0.5588235294117647,-0.11765277969728148,0.6153846153846154,0.5082608695652174,3.4280294213789113,0.0,0.625,0.12332775919732442,1161,0.9243119266055045,0.9147465437788018,,
20.0,0,150,150,0.41333333333333333,0.4266666666666667,1.0115110583794737,6.406236703070002,560.7652926110856,0.5336783375111184,0.38812970000808605,157.62944506730395,167.5974070931495,167.6194985830707,179.82381061293734,0.5570621468926553,-0.1141470539792061,0.6120401337792643,0.5017391304347827,4.0533709941645535,0.0,0.6180555555555556,0.11638331475288,1148,0.9153318077803204,0.9124423963133641,,
20.0,1,150,150,0.41333333333333333,0.43333333333333335,0.6807629980204714,6.467248481194478,430.2937058300295,0.42451685938384415,0.3954937679769895,159.56593789154607,168.04110908524103,178.80347896568009,189.70930754646412,0.5560588901472253,-0.11216913165215774,0.6254180602006689,0.5079264214046822,4.044954646685744,0.0,0.629757785467128,0.12808554466445243,1152,0.9153318077803204,0.9170506912442397,,
20.0,2,150,150,0.44,0.43333333333333335,1.0115110583794737,9.609355054605,645.7507562374685,0.45424783106891475,0.4026845637583893,155.16640472300855,159.98100974054427,180.13769877568706,183.000525998574,0.5509049773755657,-0.10182264440198753,0.6153846153846154,0.5068896321070234,3.6724789782275002,0.0,0.6241379310344828,0.1224656902318072,1173,0.919908466819222,0.8967889908256881,,
20.0,3,150,150,0.41333333333333333,0.4266666666666667,1.0309631941175408,6.529433562744424,574.425868170693,0.45985582898334576,0.45302013422818793,156.54186384303426,159.98100974054427,166.19509087771337,172.38374479426182,0.5486425339366516,-0.09729770541060362,0.6053511705685619,0.5009698996655518,3.6338994559146736,0.0,0.6013745704467354,0.09970232964405978,1158,0.9128440366972477,0.908256880733945,,
20.0,4,150,150,0.4266666666666667,0.4266666666666667,1.5317167455460603,6.467248481194478,547.2422039509717,0.4434324065196549,0.4123878062585914,162.02581549140223,167.5974070931495,176.1263890318375,183.000525998574,0.5554298642533937,-0.11087252238475548,0.6187290969899666,0.5014046822742475,4.066504302028189,0.0,0.615916955017301,0.11424471421462545,1162,0.9174311926605505,0.9080459770114943,,
20.0,5,150,150,0.4266666666666667,0.43333333333333335,1.5172665875692106,12.81247340614,773.0065102048756,0.40025875313333875,0.42451685938384415,157.62944506730395,165.54531896385902,169.52996331358054,175.73500793527995,0.5622171945701357,-0.12444733935890723,0.6120401337792643,0.4959531772575251,3.9755464591101504,0.0,0.6103448275862069,0.10867258678353131,1187,0.9244851258581236,0.9153318077803204,,
20.0,6,150,150,0.42,0.43333333333333335,1.0309631941175408,6.529433562744424,531.5463702146463,0.45424783106891475,0.39286298903257494,159.0436835416553,165.0741368196447,174.89552626670996,183.000525998574,0.5509049773755657,-0.10182264440198753,0.6220735785953178,0.5022073578595317,3.9082469771507884,0.0,0.6258741258741258,0.12420188507145025,1151,0.9243119266055045,0.9285714285714286,,
20.0,7,150,150,0.4266666666666667,0.43333333333333335,0.6807629980204714,6.467248481194478,617.7456521009977,0.4296938942543788,0.3977131493910017,157.09119657714103,162.53543326873717,178.80347896568009,183.50211838318666,0.5622171945701357,-0.12444733935890723,0.5953177257525084,0.5035451505016723,3.1242842923217906,0.0,0.6027874564459931,0.10111521564331749,1152,0.9197247706422018,0.9076212471131639,,
20.0,8,150,150,0.4666666666666667,0.4666666666666667,0.850953747525589,9.700872721791715,677.0048701279112,0.4656040268456376,0.4152684563758389,152.09602339473827,157.96634885177247,180.35559344463474,188.2678265581419,0.5662514156285391,-0.13253914506761885,0.6153846153846154,0.4952508361204014,4.48245071112513,0.0,0.6180555555555556,0.11638331475288,1183,0.9267734553775744,0.9124423963133641,,
20.0,9,150,150,0.43333333333333335,0.44666666666666666,0.6807629980204714,6.467248481194477,553.7527019036932,0.3954937679769895,0.39084090011843664,162.02581549140223,168.47573866971055,178.80347896568009,187.81290063526427,0.5570621468926553,-0.11481320130157971,0.6187290969899666,0.5042140468227424,4.081218091868468,0.0,0.6215277777777778,0.1198555369751022,1169,0.9311926605504587,0.9172413793103448,,
20.0,10,150,150,0.4066666666666667,0.41333333333333333,0.8429258819828949,6.406236703070001,485.7707199094117,0.356032083810771,0.2982848620432513,155.16640472300855,160.5082198542304,171.66447087386075,176.1263890318375,0.5644796380090498,-0.12913411020880936,0.6354515050167224,0.5052508361204013,4.484538353301272,0.0,0.6401384083044983,0.13846616750182272,1174,0.9174311926605505,0.9241379310344827,,
20.0,11,150,150,0.41333333333333333,0.41333333333333333,1.0211444970307069,6.107956898905895,445.52219314153325,0.4296938942543788,0.3977131493910017,157.09119657714103,162.53543326873717,181.4617816071169,186.2317052738423,0.5599547511312217,-0.12032382320297712,0.6020066889632107,0.502809364548495,3.4459205808929974,0.0,0.6013745704467354,0.09970232964405978,1170,0.9290617848970252,0.9149425287356322,,
20.0,12,150,150,0.44,0.4266666666666667,1.3486814111726317,6.406236703070002,525.0646318234453,0.4097081317309193,0.4123878062585914,164.93085134152926,167.5974070931495,171.5789061419672,174.08625087821815,0.5451467268623025,-0.09032817772885882,0.6153846153846154,0.5051839464882943,3.6717148258003114,0.0,0.625,0.12332775919732442,1163,0.9221967963386728,0.903448275862069,,
20.0,13,150,150,0.4533333333333333,0.4266666666666667,0.6873087960783605,7.617672489868494,632.4563791134331,0.44601138390960837,0.4404362416107383,151.49145829052577,157.96634885177247,177.79927336917177,184.1494394976424,0.5615819209039548,-0.12337037930942014,0.6053511705685619,0.5024080267558528,4.048258804204093,0.0,0.6083916083916084,0.10671936758893286,1135,0.9221967963386728,0.9009216589861752,,
20.0,14,150,150,0.4266666666666667,0.41333333333333333,0.850953747525589,7.545123228060223,516.6708175208103,0.4434324065196549,0.4314477468839885,162.02581549140223,168.04110908524103,181.82482323055422,187.03422029404044,0.5542986425339367,-0.10860295961876101,0.6086956521739131,0.501505016722408,4.014892970391767,0.0,0.6202090592334495,0.1185368184307739,1186,0.9267734553775744,0.930715935334873,,
20.0,15,150,150,0.42,0.4533333333333333,1.5317167455460603,7.545123228060223,597.802173528313,0.351742540632328,0.4434324065196549,159.56593789154607,168.04110908524103,170.31129994835555,181.24129900816894,0.5502824858757062,-0.10061556022875669,0.6086956521739131,0.5023411371237457,3.7314727299490316,0.0,0.6048109965635738,0.10313875576089826,1152,0.9036697247706422,0.9057471264367816,,
20.0,16,150,150,0.48,0.4666666666666667,0.33717035279315793,9.609355054605,743.1937753001722,0.45985582898334576,0.4388229220443986,152.68829949038673,154.82381061293734,178.7936197135009,180.7529638099266,0.5576923076923077,-0.1154545582519738,0.6187290969899666,0.5026086956521739,3.8233280242538643,0.0,0.6228373702422145,0.12116512943953894,1179,0.9061784897025171,0.9124423963133641,,
20.0,17,150,150,0.48,0.4866666666666667,0.8591359950979506,6.166687253703067,579.7716432104427,0.44742729306487694,0.44742729306487694,156.54186384303426,162.53543326873717,186.37054563825268,191.69816290554417,0.5565610859728507,-0.11340142846171582,0.6053511705685619,0.5020066889632107,3.8149293456419597,0.0,0.6111111111111112,0.10943887030843558,1185,0.9176201372997712,0.9172413793103448,,
20.0,18,150,150,0.43333333333333335,0.44,0.6807629980204714,6.826540063483058,658.4060086721928,0.47149774870444316,0.4646360351058338,149.57502033972122,154.82381061293734,176.11525767583748,183.000525998574,0.5514124293785311,-0.10283753140895996,0.6020066889632107,0.4994983277591973,3.3849868923578845,0.0,0.6055363321799307,0.10386409137725516,1162,0.926605504587156,0.9128440366972477,,
20.0,19,150,150,0.4,0.42,0.6807629980204714,6.467248481194477,477.6257457982873,0.4296938942543788,0.4722843649018146,157.09119657714103,162.53543326873717,184.64561671719224,191.69816290554417,0.5560588901472253,-0.11248304857505366,0.6187290969899666,0.5052508361204013,3.6089824838298763,0.0,0.6275862068965518,0.12591396609387617,1201,0.9151376146788991,0.9195402298850575,,
20.0,20,150,150,0.4066666666666667,0.4,0.6807629980204714,7.113973329313925,505.9158018986757,0.4349987571464081,0.4296938942543788,154.60131880684128,163.03444812791616,189.32780054601233,195.01171872899,0.5667420814479638,-0.1338106142741391,0.6187290969899666,0.5037458193979933,3.6738797844304782,0.0,0.6236933797909407,0.12202113898826517,1148,0.9220183486238532,0.9101382488479263,,
