follower,cluster_fraction,replicate,field_size_nm,pair_jitter_nm,integration_level,n_total,me3_fraction,n_me3,n_ac,coloc_frac_me3,coloc_frac_ac,gcross_at_ref,gcross_peak,gcross_auc,sncr_me3_norm_at_ref,sncr_ac_norm_at_ref,ripley_Lab_at_ref,ripley_Lba_at_ref,ripley_Lab_max,ripley_Lba_max,delaunay_heterotypic_fraction,delaunay_assortativity,fr_observed_fraction,fr_null_fraction,fr_z,fr_p,mst_heterotypic_overall,mst_heterotypic_minus_chance,mesh_n_crossings,mesh_me3_crossing_fraction,mesh_ac_crossing_fraction,mesh_z,mesh_p
ac,0.0,3,10000.0,60.0,0.5,300,0.5,150,150,0.08666666666666667,0.08,1.0115110583794737,2.287941679667858,-3.483938882922838,1.193139448173005,1.1864813039309685,-17.507801889712596,-17.586095274020693,25.606664482920564,25.712184906848506,0.502262443438914,-0.005039331366764881,0.5150501672240803,0.4994816053511706,0.5372217121147363,0.6,0.5220338983050847,0.020361657502409147,1083,0.832183908045977,0.8472222222222222,,
ac,0.0,4,10000.0,60.0,0.5,300,0.5,150,150,0.12666666666666668,0.13333333333333333,1.0211444970307069,1.9401745443583431,17.09763934445119,0.6358177322500883,0.7346272446943588,27.125559474734132,34.5079648333417,37.883215487036125,43.34883169524727,0.5209988649262202,-0.042341523769018216,0.5351170568561873,0.5015217391304349,1.2337051116939417,0.2,0.5351170568561873,0.03344481605351168,1097,0.8963133640552995,0.877030162412993,,
ac,0.0,5,10000.0,60.0,0.5,300,0.5,150,150,0.1,0.1,1.336076912002794,6.346365332013272,151.53836629276012,0.6606543624161074,1.0372178157413057,1.9199343444911108,7.029795938932693,37.97998358612278,42.184932679155395,0.48755656108597284,0.024526125655589547,0.48494983277591974,0.5019899665551839,-0.6196664853035152,0.525,0.48464163822525597,-0.017030602577419618,1085,0.8440366972477065,0.8489702517162472,,
ac,0.0,6,10000.0,60.0,0.5,300,0.5,150,150,0.12,0.10666666666666667,1.1800962347760529,3.203118351535001,10.704259214290538,0.9779482262703739,1.1251480457954994,14.704011945093384,10.895122549500229,34.22943316346223,26.55272323294747,0.5017026106696936,-0.0034065141207999263,0.4983277591973244,0.5022742474916388,-0.13377461070018784,0.875,0.4966216216216216,-0.0050506191810539836,1090,0.8509174311926605,0.8472222222222222,,
ac,0.0,7,10000.0,60.0,0.5,300,0.5,150,150,0.09333333333333334,0.09333333333333334,0.7077239088331632,2.241125711305017,2.3568055509913255,0.9261744966442954,1.0841507485802788,-20.81364818403489,-27.0514671657059,40.413447514433074,26.504328365575248,0.504524886877828,-0.009675122795695459,0.4882943143812709,0.502876254180602,-0.4714739988970788,0.65,0.4847457627118644,-0.01692647809081116,1176,0.8574712643678161,0.8922018348623854,,
ac,0.0,8,10000.0,60.0,0.5,300,0.5,150,150,0.09333333333333334,0.08666666666666667,0.69398169701116,2.197608707202007,52.15685049684959,1.3842281879194631,1.1185682326621924,6.764992193367732,-17.507801889712596,45.1471714523106,25.048712378255402,0.5135746606334841,-0.02748591909882223,0.5083612040133779,0.5005518394648829,0.26625824793930314,0.82,0.5085324232081911,0.006860182405515558,1108,0.8344827586206897,0.8498845265588915,,
ac,0.0,9,10000.0,60.0,0.5,300,0.5,150,150,0.11333333333333333,0.11333333333333333,1.1476165218923082,3.1149591308505515,58.116268962854015,0.9537265983751324,1.061128242336296,21.993160498018028,10.166456318075177,34.84855244997027,21.084407798060113,0.5175936435868331,-0.03519929086055314,0.5250836120401338,0.4963210702341137,1.0107020336267976,0.33,0.5273972602739726,0.025725019471297017,1131,0.8781609195402299,0.864367816091954,,
ac,0.2,0,10000.0,60.0,0.5,300,0.5,150,150,0.23333333333333334,0.23333333333333334,0.5415160211526476,6.859202934600203,428.06694268916453,0.7807149705519791,1.0671140939597317,74.08570615820997,66.38180808236865,110.19183209040568,103.972577551283,0.5136363636363637,-0.028037383177570162,0.5484949832775919,0.5024749163879599,1.714858821519048,0.09,0.5494880546075085,0.04781581380483291,1087,0.8548387096774194,0.8429561200923787,,
ac,0.2,1,10000.0,60.0,0.5,300,0.5,150,150,0.25333333333333335,0.28,0.33717035279315793,6.406236703070002,612.9597333119532,0.48322147651006714,0.5838926174496644,66.38180808236865,47.3540193587952,124.11928480346646,109.13678898002138,0.5034013605442177,-0.006807897984368539,0.5284280936454849,0.5010200668896321,0.9378817426080915,0.38,0.5221843003412969,0.02051205953862134,1141,0.8804597701149425,0.9120370370370371,,
ac,0.2,2,10000.0,60.0,0.5,300,0.5,150,150,0.2866666666666667,0.30666666666666664,1.3115617393054952,7.475901914041323,489.05826996413316,0.6483903992719827,0.6543624161073825,88.91609278715879,91.77619490961575,122.32457813367265,127.19752370494916,0.5181818181818182,-0.03641181666503086,0.5451505016722408,0.5032107023411372,1.5916994230354964,0.105,0.5397923875432526,0.038120146740577066,1126,0.8666666666666667,0.8790697674418605,,
ac,0.2,3,10000.0,60.0,0.5,300,0.5,150,150,0.22,0.22666666666666666,0.668038456001397,6.346365332013272,155.71042772661997,0.6217923410975129,0.9742368478025547,9.67312462525075,11.772888096425731,74.16019513216727,85.26104350168,0.48361581920903957,0.032114639655753965,0.5183946488294314,0.5033612040133779,0.5738971432335276,0.565,0.5220338983050847,0.020361657502409147,1066,0.868663594470046,0.8106235565819861,,
ac,0.2,4,10000.0,60.0,0.5,300,0.5,150,150,0.2733333333333333,0.24666666666666667,1.374617592156721,8.705911416992565,680.7579876104862,0.4404362416107383,0.5709706501051788,111.37054563825268,98.59720814839375,121.62506512639231,101.9535752519449,0.5255972696245734,-0.05168591702491331,0.5451505016722408,0.5002675585284281,1.6292982420028144,0.11,0.5429553264604811,0.041283085657805474,1079,0.8584686774941995,0.8888888888888888,,
ac,0.2,5,10000.0,60.0,0.5,300,0.5,150,150,0.28,0.29333333333333333,2.6805043047056056,9.054147873672267,466.6291056263143,0.5201342281879195,0.43624161073825507,106.82482323055422,99.89552626670996,114.3653682408596,109.71705452662806,0.5153234960272418,-0.030658943093620994,0.5418060200668896,0.5014214046822743,1.4341113604116742,0.17,0.5387205387205387,0.03704829791786313,1152,0.8981481481481481,0.8482758620689655,,
ac,0.2,6,10000.0,60.0,0.5,300,0.5,150,150,0.26,0.28,0.7636764400870671,4.836617453884759,394.4616016616985,0.6471716203259829,0.812433768986224,68.69886496751121,75.73500793527995,115.91369709216846,119.06302941410695,0.5203619909502263,-0.04080922251571565,0.5351170568561873,0.5009866220735786,1.1646564542907507,0.27,0.5451388888888888,0.043466648086213255,1121,0.8732718894009217,0.8804597701149425,,
ac,0.2,7,10000.0,60.0,0.5,300,0.5,150,150,0.26,0.26666666666666666,0.86747712126395,6.592826121606019,451.5087260486399,0.5140654005426246,0.6565509191712868,61.17862018636242,68.87666072190882,94.83407868277303,107.09479177387817,0.5374149659863946,-0.0756263603945725,0.5919732441471572,0.5015551839464883,3.3632058615683014,0.0,0.5892255892255892,0.08755334842291362,1149,0.880184331797235,0.9166666666666666,,
ac,0.2,8,10000.0,60.0,0.5,300,0.5,150,150,0.24,0.2733333333333333,1.0020576840020956,6.9810018652145995,288.41308931412294,0.6040268456375839,0.8518327310273619,64.89991793061392,68.17632179758903,118.16906286203721,116.15824518800633,0.5272108843537415,-0.054650886204524615,0.568561872909699,0.4993979933110368,2.3786536489241485,0.01,0.5709459459459459,0.06927370514327036,1118,0.8387096774193549,0.8914549653579676,,
ac,0.2,9,10000.0,60.0,0.5,300,0.5,150,150,0.26,0.2733333333333333,0.8197260870659345,7.475901914041323,585.687255020184,0.7407876408762821,0.9497277447131822,71.22114066391163,65.48458739441958,129.05909458618936,124.07549556739121,0.5413363533408834,-0.08307415960995651,0.5284280936454849,0.5030434782608696,0.9765018910201846,0.33,0.5288135593220339,0.027141318519358304,1186,0.8594470046082949,0.8698630136986302,,
ac,0.4,0,10000.0,60.0,0.5,300,0.5,150,150,0.36,0.4066666666666667,0.3249096126915885,21.606489243990637,1007.0541315212562,0.49646042107198673,0.8485139022051774,125.27058271467325,126.1263890318375,159.6477378532366,162.8569456610423,0.5124716553287982,-0.02496439167613667,0.568561872909699,0.5090468227424749,2.0770647564972613,0.04,0.5633802816901409,0.06170804088746529,1140,0.8870967741935484,0.8919540229885058,,
ac,0.4,1,10000.0,60.0,0.5,300,0.5,150,150,0.38,0.4533333333333333,1.21446796976953,23.074891425621068,1247.824294248788,0.2954479136270791,0.5690107966151152,185.36622629250087,160.2459980326126,204.7605448307284,184.0529851393702,0.5294784580498866,-0.05902362204724413,0.6187290969899666,0.4980267558528428,3.8416848537208637,0.0,0.6172413793103448,0.11556913850766926,1127,0.897025171624714,0.9151376146788991,,
ac,0.4,2,10000.0,60.0,0.5,300,0.5,150,150,0.3466666666666667,0.44,1.0830320423052953,27.436811738400813,1135.646010149705,0.32031726662599147,0.6406345332519829,126.1263890318375,102.05634846760438,185.57614407390554,167.13574902469628,0.5315315315315315,-0.0633273630427173,0.5919732441471572,0.4962709030100334,3.1861369448698302,0.0,0.6083916083916084,0.10671936758893286,1147,0.9038901601830663,0.897025171624714,,
ac,0.4,3,10000.0,60.0,0.5,300,0.5,150,150,0.35333333333333333,0.44,0.6873087960783605,13.058867125488849,1010.2767119567571,0.46652479947618275,0.6351869606903164,159.0436835416553,170.10552217897595,194.40945417736407,202.3435856585113,0.5175537938844847,-0.035155383228179696,0.5852842809364549,0.5022073578595317,3.1112502760599794,0.0,0.5813148788927336,0.079642638090058,1112,0.8827586206896552,0.8842592592592593,,
ac,0.4,4,10000.0,60.0,0.5,300,0.5,150,150,0.38,0.44,0.5361008609411211,9.054147873672267,494.97301310138033,0.4145282273983419,0.32911719153329894,78.97623212397707,102.11627805327424,139.6283714200614,155.50551269480064,0.5419501133786848,-0.08445784310194918,0.6187290969899666,0.5036454849498327,4.036094251689197,0.0,0.6062717770034843,0.10459953620080875,1136,0.8914549653579676,0.8942528735632184,,
ac,0.4,5,10000.0,60.0,0.5,300,0.5,150,150,0.4066666666666667,0.42,0.6873087960783605,16.32358390686106,1128.9381805551245,0.5156326731052546,0.49107873629071863,159.0436835416553,147.73152713761226,191.03597366903256,181.60457934912404,0.5339366515837104,-0.06789516789516782,0.5819397993311036,0.5020735785953178,2.7872669303456803,0.0,0.5738831615120275,0.07221092070935187,1137,0.8940092165898618,0.8744292237442922,,
ac,0.4,6,10000.0,60.0,0.5,300,0.5,150,150,0.38666666666666666,0.44666666666666666,0.4702639131062466,14.891690581697807,898.079268467453,0.3849190682984603,0.5409195632575379,105.77994595596778,112.83147785566479,173.914943571222,178.89005332539614,0.5396825396825397,-0.07945388630344763,0.6254180602006689,0.5024080267558528,4.4667839468831865,0.0,0.627177700348432,0.12550545954575643,1124,0.8983833718244804,0.8917050691244239,,
ac,0.4,7,10000.0,60.0,0.5,300,0.5,150,150,0.4066666666666667,0.47333333333333333,0.850953747525589,12.934496962388955,864.6983421458501,0.21035760793348693,0.6662060797473351,117.97828071098075,117.23325462882855,162.8569456610423,163.610542050484,0.5510204081632653,-0.10224485072899801,0.6053511705685619,0.5025919732441472,3.4358204362348346,0.005,0.6116838487972509,0.11001160799457532,1195,0.9009216589861752,0.9195402298850575,,
ac,0.4,8,10000.0,60.0,0.5,300,0.5,150,150,0.41333333333333333,0.47333333333333333,1.299638450766354,9.259923961710275,730.5934227277734,0.39286298903257494,0.6166107382550337,147.73152713761226,162.02581549140223,181.60457934912404,194.72552972176072,0.519406392694064,-0.03904161458380866,0.5986622073578596,0.5004180602006689,3.5045901587924004,0.0,0.5979381443298969,0.09626590352722131,1122,0.9191685912240185,0.8717948717948718,,
ac,0.4,9,10000.0,60.0,0.5,300,0.5,150,150,0.37333333333333335,0.41333333333333333,0.7369083999190669,10.500944698846702,570.6289785502233,0.4415400918403391,0.5207127979634344,103.12705687727271,115.76278642354777,134.5079648333417,142.13687715060246,0.5498866213151927,-0.09994433037671493,0.5886287625418061,0.49986622073578596,3.1882352757166172,0.0,0.5972696245733788,0.09559738377070326,1129,0.9006928406466512,0.8680555555555556,,
ac,0.6,0,10000.0,60.0,0.5,300,0.5,150,150,0.47333333333333333,0.62,0.8197260870659345,28.03463217765496,1470.0973053328225,0.41134444684996757,0.8179530201342282,175.50793116073442,184.31334391370655,222.42577095036984,231.3145843098721,0.5457627118644067,-0.0917986434729745,0.5953177257525084,0.5032441471571907,3.156257254752111,0.0,0.5964912280701754,0.09481898726749982,1161,0.91415313225058,0.88558352402746,,
ac,0.6,1,10000.0,60.0,0.5,300,0.5,150,150,0.4666666666666667,0.6266666666666667,1.7093070928557486,21.651223176172817,1490.252103018964,0.32419519963599136,0.924194080756959,216.62877632732636,230.7843672832377,243.70429894939832,256.00375392638944,0.5147392290249433,-0.030373831775700855,0.6254180602006689,0.5031605351170568,4.5399909837290995,0.0,0.6280701754385964,0.12639793463592086,1186,0.8901601830663616,0.8960739030023095,,
ac,0.6,2,10000.0,60.0,0.5,300,0.5,150,150,0.5066666666666667,0.64,0.8122740317289714,18.519847923420546,1421.228417593804,0.37285607755406414,0.8467666060339961,206.4518475573093,196.29178967376066,237.90947961836656,228.5928180101168,0.5457627118644067,-0.09154772225548995,0.6354515050167224,0.4987458193979933,4.524454467527522,0.0,0.6376306620209059,0.13595842121823032,1239,0.9241379310344827,0.9130434782608695,,
ac,0.6,3,10000.0,60.0,0.5,300,0.5,150,150,0.5,0.6466666666666666,0.9747288380747656,27.77977188513082,1723.3653325507141,0.3113540441430845,0.6609721374822046,182.58251242920323,197.30358805508604,242.4786494137333,251.1263890318375,0.535593220338983,-0.07118780834090892,0.6287625418060201,0.5030100334448161,4.188053309556931,0.0,0.6302816901408451,0.12860944933816953,1206,0.9200913242009132,0.9130434782608695,,
ac,0.6,4,10000.0,60.0,0.5,300,0.5,150,150,0.49333333333333335,0.6266666666666667,0.8350480700017463,21.154551106710905,1293.808017501959,0.3736248529717014,0.7472497059434028,188.6048325391004,182.58251242920323,252.87990151673665,247.69137288868671,0.5227272727272727,-0.04589213462244024,0.6287625418060201,0.5028929765886287,4.34930787076473,0.0,0.6373239436619719,0.13565170285929629,1170,0.8963133640552995,0.9103448275862069,,
ac,0.6,5,10000.0,60.0,0.5,300,0.5,150,150,0.44666666666666666,0.5933333333333334,0.6743407055863159,12.812473406140004,980.7682801852696,0.18949861823924202,0.8005175062666775,162.51140884258814,163.5231886232695,230.13769877568706,229.5077544188769,0.5284090909090909,-0.05681954651284436,0.6555183946488294,0.5022073578595317,5.8437803057889495,0.0,0.6573426573426573,0.1556704165399817,1128,0.9189814814814815,0.9071925754060325,,
ac,0.6,6,10000.0,60.0,0.5,300,0.5,150,150,0.49333333333333335,0.6466666666666666,0.5105722485153534,24.79111917791216,1395.0658821565273,0.44172031228598824,0.5491153142159854,195.03874520830306,181.17920722654856,245.31129994835555,232.86353280887323,0.5506756756756757,-0.1014197934038895,0.6421404682274248,0.505886287625418,4.686778968359512,0.0,0.6388888888888888,0.13721664808621326,1176,0.9172413793103448,0.908256880733945,,
ac,0.6,7,10000.0,60.0,0.5,300,0.5,150,150,0.47333333333333333,0.6266666666666667,1.9855587442263745,18.862808070150557,1478.0778817828527,0.2684563758389262,0.88780848702637,235.57708026314629,221.9419791190159,259.31334391370655,241.68162220341281,0.5516458569807038,-0.10332725192492068,0.6053511705685619,0.5047658862876254,3.352198474567608,0.0,0.6028368794326241,0.10116463862994851,1091,0.8651162790697674,0.9030023094688222,,
ac,0.6,8,10000.0,60.0,0.5,300,0.5,150,150,0.46,0.5933333333333334,1.639452174131869,18.689754785103304,1187.3700724808555,0.4390975296301585,0.7340604026845637,177.78949138270082,190.47412459284635,219.6125605135095,228.98155223562566,0.5329545454545455,-0.06651644337749166,0.6086956521739131,0.49867892976588624,3.9653238407383053,0.0,0.6120996441281139,0.11042740332543832,1141,0.8752886836027713,0.9095127610208816,,
ac,0.6,9,10000.0,60.0,0.5,300,0.5,150,150,0.5066666666666667,0.6133333333333333,0.6743407055863159,17.083297874853336,1214.6671657299514,0.4566525980765239,0.7190795781399809,190.66886668087795,208.32640102020224,249.45512895402163,261.5986116411626,0.5300113250283126,-0.060187180592328256,0.6120401337792643,0.49934782608695655,3.3499959157469146,0.005,0.6048951048951049,0.10322286409242931,1147,0.8942528735632184,0.9059633027522935,,
ac,0.8,0,10000.0,60.0,0.5,300,0.5,150,150,0.52,0.7533333333333333,0.7077239088331632,23.531819968702678,1461.5230801896917,0.24161073825503357,1.0268456375838926,208.37270363193022,220.15798628979695,258.50211838318666,268.5461571743671,0.5266138165345413,-0.05327626521029213,0.6588628762541806,0.5024581939799332,5.346674322683261,0.0,0.6859205776173285,0.1842483368146529,1143,0.9195402298850575,0.9147465437788018,,
ac,0.8,1,10000.0,60.0,0.5,300,0.5,150,150,0.5466666666666666,0.7733333333333333,1.1800962347760529,22.421828460745004,1670.0397020553182,0.27917207151316903,0.9651117643796107,238.09008123031515,233.1430946087434,290.0616896055193,280.3765396310911,0.5732122587968218,-0.14671409148608514,0.6622073578595318,0.49921404682274245,5.668610265835733,0.0,0.6785714285714286,0.17689918776875302,1208,0.9122401847575058,0.9174311926605505,,
ac,0.8,2,10000.0,60.0,0.5,300,0.5,150,150,0.5733333333333334,0.78,1.1476165218923082,31.14959130850551,1710.078608938898,0.26965484180249283,0.7640220517737296,216.9551789621126,228.04829745126676,262.1787806326462,273.9422804014327,0.5372460496613995,-0.07457970881554062,0.6287625418060201,0.5047324414715719,4.134874382414581,0.0,0.6524822695035462,0.15081002870087057,1145,0.9149425287356322,0.9059633027522935,,
ac,0.8,3,10000.0,60.0,0.5,300,0.5,150,150,0.58,0.8,0.6807629980204714,20.47962019044918,1513.113293257174,0.2761774662944705,0.688802543270929,227.88566832682898,227.72605387069774,271.7218671504338,269.7278991613793,0.5555555555555556,-0.11147687702207121,0.6488294314381271,0.49909698996655516,5.3661954112442025,0.0,0.6546762589928058,0.1530040181901302,1165,0.9057471264367816,0.9101382488479263,,
ac,0.8,4,10000.0,60.0,0.5,300,0.5,150,150,0.5266666666666666,0.78,0.850953747525589,29.102618165375144,1918.886171456386,0.2662377281047202,0.902013422818792,244.5127229861393,234.50160368191462,294.4846848468798,282.7256010217981,0.5441176470588235,-0.08847069002812022,0.6421404682274248,0.5027759197324415,4.696730615724222,0.0,0.647887323943662,0.1462150831409864,1180,0.9126436781609195,0.8899082568807339,,
ac,0.8,5,10000.0,60.0,0.5,300,0.5,150,150,0.5666666666666667,0.82,1.0115110583794737,27.760359046636673,1659.1875163992447,0.21995375331340591,0.9299283357979752,238.09008123031515,250.40361422680462,301.8223942620082,312.01937223683166,0.5429864253393665,-0.08798326179597224,0.6086956521739131,0.4997491638795987,3.5554071992658836,0.0,0.6079136690647482,0.10624142826207261,1220,0.8986175115207373,0.9059633027522935,,
ac,0.8,6,10000.0,60.0,0.5,300,0.5,150,150,0.6066666666666667,0.8,0.9747288380747656,27.77977188513082,1588.494780184589,0.2258044282757323,0.6524981357196122,204.3337301072031,214.9843962205748,252.8321863954509,262.486996850479,0.549263873159683,-0.09857847016557379,0.6488294314381271,0.4999163879598662,4.670471259141669,0.0,0.6514084507042254,0.1497362099015498,1168,0.9216589861751152,0.9193548387096774,,
ac,0.8,7,10000.0,60.0,0.5,300,0.5,150,150,0.5733333333333334,0.7866666666666666,0.46215591460441474,29.269874591612936,1981.0912101567617,0.1892314679315739,0.9395973154362417,243.26041047582822,234.58102366502033,294.4903300336098,283.4224438085679,0.5398633257403189,-0.08098869586900534,0.6254180602006689,0.5006688963210701,4.029940663378551,0.0,0.6464285714285715,0.14475633062589588,1176,0.9128440366972477,0.9032258064516129,,
ac,0.8,8,10000.0,60.0,0.5,300,0.5,150,150,0.56,0.7733333333333333,1.639452174131869,18.689754785103307,1404.4198429621604,0.34943701813744527,0.7106198183971576,235.35428737219672,257.6213467463641,274.55181823649696,291.4562308836452,0.5436013590033975,-0.0872152678021751,0.6187290969899666,0.5039297658862877,4.003834849930346,0.0,0.624561403508772,0.1228891627060964,1147,0.9166666666666666,0.8876146788990825,,
ac,0.8,9,10000.0,60.0,0.5,300,0.5,150,150,0.5866666666666667,0.8133333333333334,0.34365439803918024,26.117734250977698,1584.2453388516403,0.299023190909695,0.900232318017553,203.96612960012874,222.14838279348862,268.79442240232413,283.89249385490064,0.5591882750845547,-0.11854857572891597,0.6454849498327759,0.5026254180602007,4.724797349721898,0.0,0.6570397111913358,0.15536747038866017,1217,0.9362186788154897,0.908883826879271,,
ac,1.0,0,10000.0,60.0,0.5,300,0.5,150,150,0.68,0.98,1.1690672980024448,25.385461328053086,1892.6676848914353,0.15356614719599593,0.7615990662386928,233.75843312338174,244.00159858807422,306.7690142053849,319.24332232904777,0.5526613816534541,-0.1056418256648158,0.6789297658862876,0.500685618729097,6.187105602290423,0.0,0.6823104693140795,0.18063822851140388,1145,0.9422632794457275,0.9057471264367816,,
ac,1.0,1,10000.0,60.0,0.5,300,0.5,150,150,0.6933333333333334,0.9666666666666667,0.17019074950511784,29.102618165375144,2107.064980913258,0.30701128087962304,0.8681062153487016,283.81938537545795,275.612935362034,340.4088120073085,329.81676869048476,0.5537938844847112,-0.10767869167869183,0.6387959866220736,0.4981939799331104,5.175223378703826,0.0,0.6580882352941176,0.15641599449144206,1161,0.9124423963133641,0.8986175115207373,,
ac,1.0,2,10000.0,60.0,0.5,300,0.5,150,150,0.6066666666666667,0.9733333333333334,0.5255890793540403,33.28730835908922,2050.9302285588674,0.24755198591704258,0.9895026673550164,253.80127653476154,272.338056530818,321.814449388114,337.70681451928357,0.5147392290249433,-0.03011936612471691,0.6655518394648829,0.5013879598662208,5.683375758443954,0.0,0.6739130434782609,0.17224080267558528,1126,0.8842592592592593,0.8842592592592593,,
ac,1.0,3,10000.0,60.0,0.5,300,0.5,150,150,0.7,0.9666666666666667,1.3237058294842496,26.198344541875777,1940.7202052438474,0.2623121278003592,0.7821930375162958,278.2162146043768,287.75783710661767,325.3532598748836,339.1344690685311,0.5475113122171946,-0.09516276831559485,0.6421404682274248,0.5032943143812709,5.065987083686753,0.0,0.6523297491039427,0.15065750830126712,1222,0.8784403669724771,0.903448275862069,,
ac,1.0,4,10000.0,60.0,0.5,300,0.5,150,150,0.6066666666666667,0.9466666666666667,1.2764306212883836,27.283704530039202,2036.3489854133738,0.30639042894660057,0.8535161949226729,261.34023416854495,288.46600533375045,295.82916148701804,318.6825104299529,0.546485260770975,-0.0964943050511719,0.6488294314381271,0.5040969899665552,4.917722934067442,0.0,0.6678832116788321,0.16621097087615655,1190,0.9006928406466512,0.8863109048723898,,
ac,1.0,5,10000.0,60.0,0.5,300,0.5,150,150,0.64,0.9733333333333334,0.9573229659662876,23.241674229292652,1704.4992672175904,0.2662377281047202,0.8735925453436131,228.8098851532498,254.20997399512322,285.6439474889044,309.8505282178703,0.5481313703284258,-0.09627539503386019,0.6622073578595318,0.4998494983277592,6.279874848317185,0.0,0.6762589928057554,0.17458675200307983,1171,0.9105504587155964,0.923963133640553,,
ac,1.0,6,10000.0,60.0,0.5,300,0.5,150,150,0.6533333333333333,0.9333333333333333,1.0115110583794737,32.03118351535001,2041.5894262326606,0.2516778523489933,0.8931725286370288,264.0595918778654,276.02352678842146,317.9345313153161,326.5360048760469,0.5175936435868331,-0.03519929086055314,0.6120401337792643,0.5026923076923077,3.926106908630936,0.0,0.6258992805755396,0.12422703977286398,1206,0.8958333333333334,0.9061784897025171,,
ac,1.0,7,10000.0,60.0,0.5,300,0.5,150,150,0.6466666666666666,0.9466666666666667,0.668038456001397,25.385461328053086,1933.2051103987112,0.33557046979865773,0.8846857840146432,255.80416412558827,274.04226352698504,317.0720589887135,332.71229372538727,0.5544217687074829,-0.1090844803312097,0.6488294314381271,0.49998327759197325,4.8480699458645065,0.0,0.6593406593406593,0.15766841853798375,1189,0.9101382488479263,0.9009216589861752,,
ac,1.0,8,10000.0,60.0,0.5,300,0.5,150,150,0.66,0.9733333333333334,0.6215662155839086,38.38171381230635,2361.1304114938735,0.1689113103013378,0.9998630324613067,274.3528684718856,268.57205170587804,349.47182604112214,343.5339469420514,0.5578231292517006,-0.11647293104246749,0.6755852842809364,0.5028929765886287,6.034421650954313,0.0,0.6811594202898551,0.17948717948717952,1182,0.8873563218390804,0.9214780600461894,,
ac,1.0,9,10000.0,60.0,0.5,300,0.5,150,150,0.64,0.9333333333333333,0.9659474971912093,30.588337411054958,2215.1389995462255,0.30201342281879195,0.9563758389261745,267.3470327997745,253.9071505038898,327.282551549836,321.66594897389064,0.5480225988700564,-0.09624674842066148,0.6220735785953178,0.5032441471571907,4.20255708963491,0.0,0.6353790613718412,0.1337068205691656,1168,0.896551724137931,0.9041095890410958,,
