fraction,draw,n_me3,n_ac,coloc_frac_me3,coloc_frac_ac,gcross_at_ref,gcross_peak,gcross_auc,sncr_me3_norm_at_ref,sncr_ac_norm_at_ref,ripley_Lab_at_ref,ripley_Lba_at_ref,ripley_Lab_max,ripley_Lba_max,delaunay_heterotypic_fraction,delaunay_assortativity,fr_observed_fraction,fr_null_fraction,fr_z,fr_p,mst_heterotypic_overall,mst_heterotypic_minus_chance,mesh_n_crossings,mesh_me3_crossing_fraction,mesh_ac_crossing_fraction,mesh_z,mesh_p
0.1,9,90,90,0.06666666666666667,0.07777777777777778,0.8759817989234006,3.3287308359089227,116.9369361823291,0.7945425361155698,1.0112359550561798,19.844375586202773,-7.211459868426886,65.42731530701496,82.22288351200507,0.48091603053435117,0.0381118881118882,0.5027932960893855,0.5038547486033519,-0.02722607690078434,1.0,0.5094339622641509,0.006640666174765442,639,0.8509803921568627,0.810077519379845,,
0.1,10,90,90,0.08888888888888889,0.08888888888888889,0.960754231077278,3.0423883984113806,61.02455983036387,1.5890850722311396,1.0112359550561798,32.59988580729953,23.90241345630693,41.04417400672003,32.050762715937054,0.47784200385356457,0.04328952845335065,0.5251396648044693,0.4983798882681564,0.7110574936038347,0.51,0.5286624203821656,0.0258691242927801,626,0.8134920634920635,0.8379446640316206,,
0.1,11,90,90,0.07777777777777778,0.07777777777777778,0.43164320526660316,4.9207325400392765,77.08682528504879,0.8426966292134831,0.9269662921348314,-1.9896035435390331,-8.88012940232531,49.00519822823048,45.559935298837345,0.49423076923076925,0.011242273018174839,0.547486033519553,0.5060893854748604,0.9794679702666863,0.34,0.5668789808917197,0.06408568480233423,664,0.9011857707509882,0.8754863813229572,,
0.1,12,90,90,0.15555555555555556,0.14444444444444443,0.9307306613561132,4.822877063390768,207.84255508284497,0.22471910112359547,0.41639127561136813,65.39156525252002,63.95207090506949,118.03129094086194,113.77249933663109,0.5248091603053435,-0.049713896507388375,0.547486033519553,0.5026815642458101,1.2680797461868552,0.22,0.5652173913043478,0.06242409521496228,666,0.8862745098039215,0.861003861003861,,
0.1,13,90,90,0.1,0.1,0.45820586405224034,8.705911416992567,189.00343417446322,1.1797752808988764,0.8426966292134831,5.527563341891238,7.516134682126392,80.68527281912634,82.09140509867984,0.5057251908396947,-0.011454065373759653,0.5083798882681564,0.5073743016759776,0.03265098813029245,1.0,0.5163398692810458,0.013546573191660305,661,0.8449612403100775,0.890625,,
0.1,14,90,90,0.06666666666666667,0.06666666666666667,0.0,5.467480600043641,125.39049492410923,0.8327825512227363,1.0112359550561798,45.19141597139219,36.37773831192709,70.19141597139219,61.37773831192709,0.5,-0.00023314099201481966,0.547486033519553,0.4963687150837989,1.4026710956597253,0.14,0.5365853658536586,0.03379206976427307,632,0.8537549407114624,0.8700787401574803,,
0.05,0,45,45,0.06666666666666667,0.06666666666666667,3.0547057603482686,9.673234907769517,108.60352179690919,0.3409090909090909,1.227272727272727,79.88466577336857,93.35484624283515,84.67485085222052,101.1263890318375,0.46332046332046334,0.07301360057265568,0.39325842696629215,0.5135955056179775,-2.1588170499424257,0.04,0.4406779661016949,-0.064940011426395,305,0.8387096774193549,0.7642276422764228,,
0.05,1,45,45,0.06666666666666667,0.06666666666666667,1.701907495051178,4.619463200853199,132.8385636479439,1.227272727272727,0.0,67.8848180059307,82.45190033452724,162.5738674069579,186.06258188172387,0.5372549019607843,-0.0777584105878542,0.5955056179775281,0.5125842696629214,1.6133373970202252,0.11,0.6078431372549019,0.10222515972681201,337,0.8925619834710744,0.7804878048780488,,
0.05,2,45,45,0.044444444444444446,0.044444444444444446,0.0,8.16179195343053,212.28909440813752,1.227272727272727,0.6136363636363635,82.45190033452724,87.77146851151701,122.3540193587952,127.11198578067274,0.53515625,-0.07505325915367757,0.5393258426966292,0.5159550561797753,0.4741245138851547,0.69,0.6226415094339622,0.11702353190587234,333,0.8536585365853658,0.8114754098360656,,
0.05,3,45,45,0.08888888888888889,0.08888888888888889,1.6099124953186823,20.392224940703308,843.1369429333588,1.2784090909090908,0.2922077922077922,141.07759723010832,143.362393284429,164.48514076186032,197.35570100358166,0.5078740157480315,-0.01588974839939849,0.550561797752809,0.5086516853932584,0.949524048180695,0.36,0.6551724137931034,0.14955443626501352,322,0.9180327868852459,0.8360655737704918,,
0.05,4,45,45,0.044444444444444446,0.044444444444444446,1.7519635978468011,11.09576945302974,92.85658732155014,0.5113636363636364,1.0227272727272727,38.47577176900501,38.47577176900501,94.2378858845025,94.2378858845025,0.53515625,-0.07045950524211393,0.5280898876404494,0.49539325842696635,0.690129849009979,0.55,0.4897959183673469,-0.015822059160742974,289,0.8699186991869918,0.8524590163934426,,
0.05,5,45,45,0.022222222222222223,0.022222222222222223,0.0,34.29601467300102,850.6055824061743,0.5113636363636364,0.0,42.81399673257175,52.11198578067274,121.40699836628588,126.05599289033637,0.57421875,-0.1485952355517573,0.6404494382022472,0.5020224719101124,2.6815141873639075,0.02,0.6666666666666666,0.16104868913857673,273,0.8842975206611571,0.8898305084745762,,
0.05,6,45,45,0.044444444444444446,0.044444444444444446,2.0540262871307324,13.008833151827972,334.0347150801536,0.0,1.3636363636363635,20.508200391471178,-7.211459868426886,106.17798231401713,90.17402900112,0.5372549019607843,-0.07556841797386117,0.5842696629213483,0.49685393258426963,1.5515679056424814,0.11,0.5576923076923077,0.05207433016421781,298,0.8677685950413223,0.8548387096774194,,
0.05,7,45,45,0.13333333333333333,0.15555555555555556,0.0,13.008833151827972,668.0087015817621,0.40909090909090906,0.0,99.22458504290222,55.07878676763369,199.22458504290222,155.0787867676337,0.5058823529411764,-0.0117647058823529,0.4943820224719101,0.5058426966292136,-0.19949820355852685,0.86,0.5084745762711864,0.0028565987430965167,300,0.8067226890756303,0.8629032258064516,,
0.05,8,45,45,0.044444444444444446,0.044444444444444446,0.0,5.61671704322101,251.12085825340372,0.40909090909090906,0.5113636363636364,87.77146851151701,52.11198578067274,141.04417400672003,127.36774752377232,0.5390625,-0.07819080754440579,0.4943820224719101,0.4980898876404494,-0.06831486384987849,1.0,0.5961538461538461,0.09053586862575624,314,0.8442622950819673,0.8278688524590164,,
0.05,9,45,45,0.08888888888888889,0.06666666666666667,3.9711174884527494,12.575205380100373,772.448988751265,0.5844155844155844,0.5844155844155844,156.26293285730287,115.81959511945973,195.13688690697438,139.48514076186032,0.5019305019305019,-0.003875968992248031,0.5393258426966292,0.5044943820224719,0.6735658743764146,0.44,0.5645161290322581,0.05889815150416822,290,0.8524590163934426,0.864,,
0.05,10,45,45,0.08888888888888889,0.08888888888888889,1.654632286855312,10.479337816750311,432.6532589307737,0.5113636363636364,0.1278409090909091,146.4720258117269,170.52208700336,146.4720258117269,170.52208700336,0.5173745173745173,-0.03736250597800097,0.5168539325842697,0.5179775280898876,-0.021027640840596887,1.0,0.5344827586206896,0.02886478109259971,310,0.860655737704918,0.824,,
0.05,11,45,45,0.08888888888888889,0.08888888888888889,0.0,7.0735530263064605,164.08065739487267,1.0227272727272727,0.0,47.3540193587952,72.52571776860498,110.26104350168,149.8273467282801,0.5582329317269076,-0.11761951660558291,0.5730337078651685,0.5069662921348315,1.2443534888027368,0.22,0.5294117647058824,0.023793787177792458,323,0.8991596638655462,0.9173553719008265,,
0.05,12,45,45,0.022222222222222223,0.022222222222222223,0.0,6.859202934600204,-153.32055100783631,1.0227272727272727,0.0,-42.949237284062946,-42.949237284062946,71.40699836628588,71.40699836628588,0.54296875,-0.08608665130404261,0.5056179775280899,0.5030337078651685,0.051747956584104235,1.0,0.4827586206896552,-0.022859356838434708,298,0.8916666666666667,0.8429752066115702,,
0.05,13,45,45,0.08888888888888889,0.08888888888888889,1.7519635978468011,7.397179635353161,167.9993855666379,1.6363636363636362,0.8181818181818181,72.52571776860498,87.77146851151701,124.8273467282801,145.23745539295817,0.5568627450980392,-0.11387966039128825,0.5730337078651685,0.5114606741573035,1.1058831715423656,0.32,0.5769230769230769,0.07130509939498697,321,0.8306451612903226,0.865546218487395,,
0.05,14,45,45,0.022222222222222223,0.022222222222222223,1.8614613227122263,4.160913544886153,-159.41368853152923,0.0,2.0454545454545454,82.45190033452724,63.4386575265313,82.45190033452724,63.4386575265313,0.4375,0.1241446725317693,0.4157303370786517,0.5061797752808989,-1.8144099279893722,0.09,0.39622641509433965,-0.10939156243375026,262,0.7622950819672131,0.7704918032786885,,
